rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
56,Logic & Marshmello,Everyday,29,29,3,2018-03-31
57,Jordan Davis,Singles You Up,57,57,7,2018-03-31
58,Dua Lipa,IDGAF,64,58,10,2018-03-31
59,Nicky Jam x J Balvin,X,71,59,3,2018-03-31
60,Scotty McCreery,Five More Minutes,55,44,16,2018-03-31
61,6ix9ine,Billy,50,50,4,2018-03-31
62,"DJ Khaled Featuring JAY Z, Future & B",Top Off,49,22,3,2018-03-31
63,6ix9ine,Gummo,52,12,19,2018-03-31
64,Meghan Trainor,No Excuses,67,46,3,2018-03-31
65,Derez De'Shon,Hardaway,72,65,7,2018-03-31
66,Taylor Swift,Delicate,84,66,2,2018-03-31
67,XXXTENTACION,The Remedy For A Broken Heart (Why Am I So In Love),-,67,1,2018-03-31
68,Bad Wolves,Zombie,54,54,2,2018-03-31
69,Ozuna & Romeo Santos,El Farsante,66,49,8,2018-03-31
70,Logic,44 More,46,22,4,2018-03-31
71,Famous Dex Featuring A$AP Rocky,Pick It Up,70,54,19,2018-03-31
72,Shawn Mendes,In My Blood,-,72,1,2018-03-31
73,Demi Lovato,Tell Me You Love Me,75,53,17,2018-03-31
74,Brett Eldredge,The Long Way,77,74,7,2018-03-31
75,Lil Skies Featuring Landon Cube,Red Roses,78,69,11,2018-03-31
76,Lil Xan,Betrayed,79,64,19,2018-03-31
77,Lil Yachty Featuring NBA YoungBoy,NBAYoungboat,63,63,2,2018-03-31
78,Tank,When We,86,78,12,2018-03-31
79,YoungBoy Never Broke Again,No Smoke,80,61,16,2018-03-31
80,Lauv,I Like Me Better,82,80,6,2018-03-31
81,Lil Skies Featuring Landon Cube,Nowadays,62,55,11,2018-03-31
82,XXXTENTACION,Numb,-,82,1,2018-03-31
83,XXXTENTACION Featuring Joey Bada$$,Infinity (888),-,83,1,2018-03-31
84,Luke Combs,One Number Away,-,84,1,2018-03-31
85,Blake Shelton,I Lived It,95,85,3,2018-03-31
86,Foster The People,Sit Next To Me,-,86,1,2018-03-31
87,Dan + Shay,Tequila,-,84,2,2018-03-31
88,Migos,Narcos,92,36,8,2018-03-31
89,Blac Youngsta,Booty,89,73,4,2018-03-31
90,High Valley,She's With Me,96,90,4,2018-03-31
91,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,-,91,2,2018-03-31
92,Old Dominion,Written In The Sand,81,51,18,2018-03-31
93,P!nk,Beautiful Trauma,90,78,13,2018-03-31
94,Chris Brown,Tempo,-,94,2,2018-03-31
95,XXXTENTACION,Going Down!,-,95,1,2018-03-31
96,Jacquees X Dej Loaf,At The Club,94,86,7,2018-03-31
97,Luis Fonsi & Demi Lovato,Echame La Culpa,99,47,18,2018-03-31
98,Ozuna x Cardi B,La Modelo,-,52,12,2018-03-31
99,Trippie Redd Featuring Travis Scott,Dark Knight Dummo,100,72,6,2018-03-31
100,The Chainsmokers,Everybody Hates Me,-,100,1,2018-03-31
1,Drake,God's Plan,1,1,10,2018-04-07
2,Bebe Rexha & Florida Georgia Line,Meant To Be,2,2,23,2018-04-07
3,Bruno Mars & Cardi B,Finesse,4,3,13,2018-04-07
4,Post Malone Featuring Ty Dolla $ign,Psycho,5,2,5,2018-04-07
5,Ed Sheeran,Perfect,3,1,31,2018-04-07
6,BlocBoy JB Featuring Drake,Look Alive,11,5,7,2018-04-07
7,"Zedd, Maren Morris & Grey",The Middle,6,6,9,2018-04-07
8,Lil Dicky Featuring Chris Brown,Freaky Friday,9,8,2,2018-04-07
9,XXXTENTACION,Sad!,7,7,4,2018-04-07
10,Camila Cabello Featuring Young Thug,Havana,8,1,33,2018-04-07
11,Bazzi,Mine,15,11,10,2018-04-07
12,The Weeknd & Kendrick Lamar,Pray For Me,10,7,8,2018-04-07
13,Migos,Stir Fry,12,8,14,2018-04-07
14,Camila Cabello,Never Be The Same,19,14,15,2018-04-07
15,Migos Featuring Drake,Walk It Talk It,20,15,9,2018-04-07
16,Kendrick Lamar & SZA,All The Stars,14,7,12,2018-04-07
17,Offset & Metro Boomin,Ric Flair Drip,13,13,22,2018-04-07
18,Rich The Kid,Plug Walk,23,18,7,2018-04-07
19,NF,Let You Down,17,12,24,2018-04-07
20,Dua Lipa,New Rules,16,6,35,2018-04-07
21,Post Malone Featuring 21 Savage,Rockstar,18,1,28,2018-04-07
22,Shawn Mendes,In My Blood,72,22,2,2018-04-07
23,Imagine Dragons,Whatever It Takes,24,23,9,2018-04-07
24,Imagine Dragons,Thunder,22,4,48,2018-04-07
25,G-Eazy & Halsey,Him & I,21,14,17,2018-04-07
26,Maroon 5,Wait,29,26,11,2018-04-07
27,MAX Featuring gnash,Lights Down Low,26,20,25,2018-04-07
28,Kane Brown,Heaven,30,28,14,2018-04-07
29,Post Malone,I Fall Apart,25,16,27,2018-04-07
30,Marshmello & Anne-Marie,Friends,28,28,7,2018-04-07
31,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,27,21,11,2018-04-07
32,Portugal. The Man,Feel It Still,34,4,41,2018-04-07
33,Justin Timberlake Featuring Chris Stapleton,Say Something,32,9,9,2018-04-07
34,Jason Aldean,You Make It Easy,36,28,9,2018-04-07
35,Thomas Rhett,Marry Me,31,30,17,2018-04-07
36,N*E*R*D & Rihanna,Lemon,40,36,21,2018-04-07
37,Halsey,Bad At Love,33,5,30,2018-04-07
38,Rae Sremmurd & Juicy J,Powerglide,51,38,4,2018-04-07
39,XXXTENTACION,Changes,37,37,4,2018-04-07
40,YoungBoy Never Broke Again,Outside Today,39,31,11,2018-04-07
41,G-Eazy Featuring A$AP Rocky & Cardi B,No Limit,44,4,29,2018-04-07
42,Rich The Kid Featuring Kendrick Lamar,New Freezer,45,42,9,2018-04-07
43,Kendrick Lamar Featuring Zacari,Love.,42,11,40,2018-04-07
44,Selena Gomez X Marshmello,Wolves,41,20,23,2018-04-07
45,"Migos, Nicki Minaj & Cardi B",MotorSport,43,6,22,2018-04-07
46,Luke Bryan,Most People Are Good,47,46,9,2018-04-07
47,Cardi B Featuring 21 Savage,Bartier Cardi,38,14,14,2018-04-07
48,XXXTENTACION,Moonlight,35,35,2,2018-04-07
49,Khalid & Normani,Love Lies,53,43,6,2018-04-07
50,Jordan Davis,Singles You Up,57,50,8,2018-04-07
51,Nicky Jam x J Balvin,X,59,51,4,2018-04-07
52,Taylor Swift,Delicate,66,52,3,2018-04-07
53,Daddy Yankee,Dura,54,50,8,2018-04-07
54,Dua Lipa,IDGAF,58,54,11,2018-04-07
55,Meghan Trainor,No Excuses,64,46,4,2018-04-07
56,6ix9ine,Gummo,63,12,20,2018-04-07
57,6ix9ine,Billy,61,50,5,2018-04-07
58,Chris Stapleton,Broken Halos,55,45,18,2018-04-07
59,Demi Lovato,Tell Me You Love Me,73,53,18,2018-04-07
60,Panic! At The Disco,Say Amen (Saturday Night),-,60,1,2018-04-07
61,Derez De'Shon,Hardaway,65,61,8,2018-04-07
62,Devin Dawson,All On Me,52,52,18,2018-04-07
63,Ozuna & Romeo Santos,El Farsante,69,49,9,2018-04-07
64,Shawn Mendes X Zedd,Lost In Japan,-,64,1,2018-04-07
65,Bad Wolves,Zombie,68,54,3,2018-04-07
66,"DJ Khaled Featuring JAY Z, Future & B",Top Off,62,22,4,2018-04-07
67,Logic & Marshmello,Everyday,56,29,4,2018-04-07
68,Brett Eldredge,The Long Way,74,68,8,2018-04-07
69,Lil Skies Featuring Landon Cube,Red Roses,75,69,12,2018-04-07
70,Famous Dex,Japan,-,70,1,2018-04-07
71,Famous Dex Featuring A$AP Rocky,Pick It Up,71,54,20,2018-04-07
72,Scotty McCreery,Five More Minutes,60,44,17,2018-04-07
73,Luke Combs,One Number Away,84,73,2,2018-04-07
74,Dan + Shay,Tequila,87,74,3,2018-04-07
75,Lil Yachty Featuring NBA YoungBoy,NBAYoungboat,77,63,3,2018-04-07
76,Lauv,I Like Me Better,80,76,7,2018-04-07
77,Lil Xan,Betrayed,76,64,20,2018-04-07
78,Foster The People,Sit Next To Me,86,78,2,2018-04-07
79,YoungBoy Never Broke Again,No Smoke,79,61,17,2018-04-07
80,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,91,80,3,2018-04-07
81,High Valley,She's With Me,90,81,5,2018-04-07
82,Tank,When We,78,78,13,2018-04-07
83,Blake Shelton,I Lived It,85,83,4,2018-04-07
84,Lil Skies Featuring Landon Cube,Nowadays,81,55,12,2018-04-07
85,Logic,44 More,70,22,5,2018-04-07
86,Morgan Wallen Featuring Florida Georgia Line,Up Down,-,86,1,2018-04-07
87,Keala Settle & The Greatest Showman Ensemble,This Is Me,-,58,12,2018-04-07
88,P!nk,Beautiful Trauma,93,78,14,2018-04-07
89,Migos,Narcos,88,36,9,2018-04-07
90,Luis Fonsi & Demi Lovato,Echame La Culpa,97,47,19,2018-04-07
91,Old Dominion,Written In The Sand,92,51,19,2018-04-07
92,Chris Brown,Tempo,94,92,3,2018-04-07
93,Blac Youngsta,Booty,89,73,5,2018-04-07
94,Ozuna x Cardi B,La Modelo,98,52,13,2018-04-07
95,Darius Rucker,For The First Time,-,95,1,2018-04-07
96,YBN Nahmir,Rubbin Off The Paint,-,46,17,2018-04-07
97,XXXTENTACION,The Remedy For A Broken Heart (Why Am I So In Love),67,67,2,2018-04-07
98,Trippie Redd Featuring Travis Scott,Dark Knight Dummo,99,72,7,2018-04-07
99,Daniel Caesar Featuring Kali Uchis,Get You,-,93,4,2018-04-07
100,Alice Merton,No Roots,-,100,1,2018-04-07
1,Drake,God's Plan,1,1,11,2018-04-14
2,Bebe Rexha & Florida Georgia Line,Meant To Be,2,2,24,2018-04-14
3,Post Malone Featuring Ty Dolla $ign,Psycho,4,2,6,2018-04-14
4,The Weeknd,Call Out My Name,-,4,1,2018-04-14
5,BlocBoy JB Featuring Drake,Look Alive,6,5,8,2018-04-14
6,"Zedd, Maren Morris & Grey",The Middle,7,6,10,2018-04-14
7,Ed Sheeran,Perfect,5,1,32,2018-04-14
8,Bruno Mars & Cardi B,Finesse,3,3,14,2018-04-14
9,Lil Dicky Featuring Chris Brown,Freaky Friday,8,8,3,2018-04-14
10,Migos Featuring Drake,Walk It Talk It,15,10,10,2018-04-14
11,Camila Cabello Featuring Young Thug,Havana,10,1,34,2018-04-14
12,Bazzi,Mine,11,11,11,2018-04-14
13,Rich The Kid,Plug Walk,18,13,8,2018-04-14
14,Camila Cabello,Never Be The Same,14,14,16,2018-04-14
15,The Weeknd & Kendrick Lamar,Pray For Me,12,7,9,2018-04-14
16,Cardi B,Be Careful,-,16,1,2018-04-14
17,Migos,Stir Fry,13,8,15,2018-04-14
18,XXXTENTACION,Sad!,9,7,5,2018-04-14
19,Kendrick Lamar & SZA,All The Stars,16,7,13,2018-04-14
20,Offset & Metro Boomin,Ric Flair Drip,17,13,23,2018-04-14
21,Post Malone Featuring 21 Savage,Rockstar,21,1,29,2018-04-14
22,Dua Lipa,New Rules,20,6,36,2018-04-14
23,Imagine Dragons,Whatever It Takes,23,23,10,2018-04-14
24,NF,Let You Down,19,12,25,2018-04-14
25,Marshmello & Anne-Marie,Friends,30,25,8,2018-04-14
26,The Weeknd,Try Me,-,26,1,2018-04-14
27,The Weeknd,Wasted Times,-,27,1,2018-04-14
28,Kane Brown,Heaven,28,28,15,2018-04-14
29,Imagine Dragons,Thunder,24,4,49,2018-04-14
30,Maroon 5,Wait,26,26,12,2018-04-14
31,Shawn Mendes,In My Blood,22,22,3,2018-04-14
32,G-Eazy & Halsey,Him & I,25,14,18,2018-04-14
33,MAX Featuring gnash,Lights Down Low,27,20,26,2018-04-14
34,Rae Sremmurd & Juicy J,Powerglide,38,34,5,2018-04-14
35,The Weeknd Featuring Gesaffelstein,I Was Never There,-,35,1,2018-04-14
36,Jason Aldean,You Make It Easy,34,28,10,2018-04-14
37,Justin Timberlake Featuring Chris Stapleton,Say Something,33,9,10,2018-04-14
38,Portugal. The Man,Feel It Still,32,4,42,2018-04-14
39,Post Malone,I Fall Apart,29,16,28,2018-04-14
40,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,31,21,12,2018-04-14
41,Rich The Kid Featuring Kendrick Lamar,New Freezer,42,41,10,2018-04-14
42,Halsey,Bad At Love,37,5,31,2018-04-14
43,The Weeknd Featuring Gesaffelstein,Hurt You,-,43,1,2018-04-14
44,Thomas Rhett,Marry Me,35,30,18,2018-04-14
45,Queen Naija,Medicine,-,45,1,2018-04-14
46,Taylor Swift,Delicate,52,46,4,2018-04-14
47,Nicky Jam x J Balvin,X,51,47,5,2018-04-14
48,N*E*R*D & Rihanna,Lemon,36,36,22,2018-04-14
49,Luke Bryan,Most People Are Good,46,46,10,2018-04-14
50,Jordan Davis,Singles You Up,50,50,9,2018-04-14
51,Cardi B Featuring 21 Savage,Bartier Cardi,47,14,15,2018-04-14
52,The Weeknd,Privilege,-,52,1,2018-04-14
53,Famous Dex,Japan,70,53,2,2018-04-14
54,YoungBoy Never Broke Again,Outside Today,40,31,12,2018-04-14
55,Meghan Trainor,No Excuses,55,46,5,2018-04-14
56,Khalid & Normani,Love Lies,49,43,7,2018-04-14
57,Dua Lipa,IDGAF,54,54,12,2018-04-14
58,XXXTENTACION,Changes,39,37,5,2018-04-14
59,Daddy Yankee,Dura,53,50,9,2018-04-14
60,6ix9ine,Billy,57,50,6,2018-04-14
61,Bad Wolves,Zombie,65,54,4,2018-04-14
62,Demi Lovato,Tell Me You Love Me,59,53,19,2018-04-14
63,Ozuna & Romeo Santos,El Farsante,63,49,10,2018-04-14
64,Chris Stapleton,Broken Halos,58,45,19,2018-04-14
65,Brett Eldredge,The Long Way,68,65,9,2018-04-14
66,Dan + Shay,Tequila,74,66,4,2018-04-14
67,Luke Combs,One Number Away,73,67,3,2018-04-14
68,Derez De'Shon,Hardaway,61,61,9,2018-04-14
69,Logic & Marshmello,Everyday,67,29,5,2018-04-14
70,"DJ Khaled Featuring JAY Z, Future & B",Top Off,66,22,5,2018-04-14
71,XXXTENTACION,Moonlight,48,35,3,2018-04-14
72,Foster The People,Sit Next To Me,78,72,3,2018-04-14
73,Lauv,I Like Me Better,76,73,8,2018-04-14
74,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,80,74,4,2018-04-14
75,Devin Dawson,All On Me,62,52,19,2018-04-14
76,Scotty McCreery,Five More Minutes,72,44,18,2018-04-14
77,Lil Skies Featuring Landon Cube,Red Roses,69,69,13,2018-04-14
78,Ella Mai,Boo'd Up,-,78,1,2018-04-14
79,High Valley,She's With Me,81,79,6,2018-04-14
80,Tank,When We,82,78,14,2018-04-14
81,Blake Shelton,I Lived It,83,81,5,2018-04-14
82,SZA,Broken Clocks,-,82,2,2018-04-14
83,Morgan Wallen Featuring Florida Georgia Line,Up Down,86,83,2,2018-04-14
84,Alice Merton,No Roots,100,84,2,2018-04-14
85,Lil Skies Featuring Landon Cube,Nowadays,84,55,13,2018-04-14
86,Panic! At The Disco,Say Amen (Saturday Night),60,60,2,2018-04-14
87,YoungBoy Never Broke Again,No Smoke,79,61,18,2018-04-14
88,Chris Brown,Tempo,92,88,4,2018-04-14
89,"Tyler, The Creator",OKRA,-,89,1,2018-04-14
90,Darius Rucker,For The First Time,95,90,2,2018-04-14
91,Luis Fonsi & Demi Lovato,Echame La Culpa,90,47,20,2018-04-14
92,Chris Lane Featuring Tori Kelly,Take Back Home Girl,-,92,1,2018-04-14
93,Old Dominion,Written In The Sand,91,51,20,2018-04-14
94,Dierks Bentley,"Woman, Amen",-,94,1,2018-04-14
95,Ozuna x Cardi B,La Modelo,94,52,14,2018-04-14
96,2 Chainz Featuring YG & Offset,Proud,-,96,1,2018-04-14
97,P!nk,Beautiful Trauma,88,78,15,2018-04-14
98,Lil Yachty Featuring NBA YoungBoy,NBAYoungboat,75,63,4,2018-04-14
99,Daniel Caesar Featuring Kali Uchis,Get You,99,93,5,2018-04-14
100,H.E.R.,Focus,-,100,1,2018-04-14
1,Drake,Nice For What,-,1,1,2018-04-21
2,Drake,God's Plan,1,1,12,2018-04-21
3,Bebe Rexha & Florida Georgia Line,Meant To Be,2,2,25,2018-04-21
4,Post Malone Featuring Ty Dolla $ign,Psycho,3,2,7,2018-04-21
5,BlocBoy JB Featuring Drake,Look Alive,5,5,9,2018-04-21
6,"Zedd, Maren Morris & Grey",The Middle,6,6,11,2018-04-21
7,Ed Sheeran,Perfect,7,1,33,2018-04-21
8,"Cardi B, Bad Bunny & J Balvin",I Like It,-,8,1,2018-04-21
9,Lil Dicky Featuring Chris Brown,Freaky Friday,9,8,4,2018-04-21
10,Bruno Mars & Cardi B,Finesse,8,3,15,2018-04-21
11,Cardi B,Be Careful,16,11,2,2018-04-21
12,Migos Featuring Drake,Walk It Talk It,10,10,11,2018-04-21
13,Rich The Kid,Plug Walk,13,13,9,2018-04-21
14,Bazzi,Mine,12,11,12,2018-04-21
15,Camila Cabello,Never Be The Same,14,14,17,2018-04-21
16,Camila Cabello Featuring Young Thug,Havana,11,1,35,2018-04-21
17,The Weeknd & Kendrick Lamar,Pray For Me,15,7,10,2018-04-21
18,XXXTENTACION,Sad!,18,7,6,2018-04-21
19,Migos,Stir Fry,17,8,16,2018-04-21
20,The Weeknd,Call Out My Name,4,4,2,2018-04-21
21,Cardi B Featuring Migos,Drip,-,21,1,2018-04-21
22,Imagine Dragons,Whatever It Takes,23,22,11,2018-04-21
23,Cardi B Featuring SZA,I Do,-,23,1,2018-04-21
24,Post Malone Featuring 21 Savage,Rockstar,21,1,30,2018-04-21
25,Kendrick Lamar & SZA,All The Stars,19,7,14,2018-04-21
26,Offset & Metro Boomin,Ric Flair Drip,20,13,24,2018-04-21
27,Dua Lipa,New Rules,22,6,37,2018-04-21
28,Cardi B Featuring Kehlani,Ring,-,28,1,2018-04-21
29,Famous Dex,Japan,53,29,3,2018-04-21
30,Kane Brown,Heaven,28,28,16,2018-04-21
31,NF,Let You Down,24,12,26,2018-04-21
32,Cardi B Featuring 21 Savage,Bartier Cardi,51,14,16,2018-04-21
33,Imagine Dragons,Thunder,29,4,50,2018-04-21
34,Marshmello & Anne-Marie,Friends,25,25,9,2018-04-21
35,Maroon 5,Wait,30,26,13,2018-04-21
36,Rae Sremmurd & Juicy J,Powerglide,34,34,6,2018-04-21
37,Shawn Mendes,In My Blood,31,22,4,2018-04-21
38,Cardi B,Get Up 10,-,38,1,2018-04-21
39,Cardi B Featuring Chance The Rapper,Best Life,-,39,1,2018-04-21
40,Portugal. The Man,Feel It Still,38,4,43,2018-04-21
41,Jason Aldean,You Make It Easy,36,28,11,2018-04-21
42,Justin Timberlake Featuring Chris Stapleton,Say Something,37,9,11,2018-04-21
43,Cardi B,Bickenhead,-,43,1,2018-04-21
44,G-Eazy & Halsey,Him & I,32,14,19,2018-04-21
45,MAX Featuring gnash,Lights Down Low,33,20,27,2018-04-21
46,Post Malone,I Fall Apart,39,16,29,2018-04-21
47,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,40,21,13,2018-04-21
48,Halsey,Bad At Love,42,5,32,2018-04-21
49,Rich The Kid Featuring Kendrick Lamar,New Freezer,41,41,11,2018-04-21
50,Cardi B,Thru Your Phone,-,50,1,2018-04-21
51,Jordan Davis,Singles You Up,50,50,10,2018-04-21
52,YoungBoy Never Broke Again,Outside Today,54,31,13,2018-04-21
53,Meghan Trainor,No Excuses,55,46,6,2018-04-21
54,Taylor Swift,Delicate,46,46,5,2018-04-21
55,Thomas Rhett,Marry Me,44,30,19,2018-04-21
56,Khalid & Normani,Love Lies,56,43,8,2018-04-21
57,Cardi B & YG,She Bad,-,57,1,2018-04-21
58,Cardi B,Money Bag,-,58,1,2018-04-21
59,YoungBoy Never Broke Again,Diamond Teeth Samurai,-,59,1,2018-04-21
60,Luke Bryan,Most People Are Good,49,46,11,2018-04-21
61,Nicky Jam x J Balvin,X,47,47,6,2018-04-21
62,Calvin Harris & Dua Lipa,One Kiss,-,62,1,2018-04-21
63,The Weeknd,Wasted Times,27,27,2,2018-04-21
64,Dua Lipa,IDGAF,57,54,13,2018-04-21
65,A$AP Rocky Featuring Moby,A$AP Forever,-,65,1,2018-04-21
66,XXXTENTACION,Changes,58,37,6,2018-04-21
67,Bad Wolves,Zombie,61,54,5,2018-04-21
68,6ix9ine,Billy,60,50,7,2018-04-21
69,Demi Lovato,Tell Me You Love Me,62,53,20,2018-04-21
70,Daddy Yankee,Dura,59,50,10,2018-04-21
71,Brett Eldredge,The Long Way,65,65,10,2018-04-21
72,Ella Mai,Boo'd Up,78,72,2,2018-04-21
73,Ozuna & Romeo Santos,El Farsante,63,49,11,2018-04-21
74,The Weeknd,Try Me,26,26,2,2018-04-21
75,Luke Combs,One Number Away,67,67,4,2018-04-21
76,Logic & Marshmello,Everyday,69,29,6,2018-04-21
77,Dan + Shay,Tequila,66,66,5,2018-04-21
78,XXXTENTACION,Moonlight,71,35,4,2018-04-21
79,Foster The People,Sit Next To Me,72,72,4,2018-04-21
80,Lauv,I Like Me Better,73,73,9,2018-04-21
81,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,74,74,5,2018-04-21
82,Chris Stapleton,Broken Halos,64,45,20,2018-04-21
83,Nicki Minaj,Barbie Tingz,-,83,1,2018-04-21
84,Derez De'Shon,Hardaway,68,61,10,2018-04-21
85,Kenny Chesney,Get Along,-,85,1,2018-04-21
86,Queen Naija,Medicine,45,45,2,2018-04-21
87,High Valley,She's With Me,79,79,7,2018-04-21
88,Morgan Wallen Featuring Florida Georgia Line,Up Down,83,83,3,2018-04-21
89,Scotty McCreery,Five More Minutes,76,44,19,2018-04-21
90,"DJ Khaled Featuring JAY Z, Future & B",Top Off,70,22,6,2018-04-21
91,Tank,When We,80,78,15,2018-04-21
92,Nicki Minaj,Chun-Li,-,92,1,2018-04-21
93,Devin Dawson,All On Me,75,52,20,2018-04-21
94,Lil Skies Featuring Landon Cube,Red Roses,77,69,14,2018-04-21
95,Blake Shelton,I Lived It,81,81,6,2018-04-21
96,Alice Merton,No Roots,84,84,3,2018-04-21
97,SZA,Broken Clocks,82,82,3,2018-04-21
98,Darius Rucker,For The First Time,90,90,3,2018-04-21
99,2 Chainz Featuring YG & Offset,Proud,96,96,2,2018-04-21
100,Halsey Featuring Big Sean & Stefflon Don,Alone,-,100,1,2018-04-21
1,Drake,Nice For What,1,1,2,2018-04-28
2,Drake,God's Plan,2,1,13,2018-04-28
3,Bebe Rexha & Florida Georgia Line,Meant To Be,3,2,26,2018-04-28
4,Post Malone Featuring Ty Dolla $ign,Psycho,4,2,8,2018-04-28
5,"Zedd, Maren Morris & Grey",The Middle,6,5,12,2018-04-28
6,BlocBoy JB Featuring Drake,Look Alive,5,5,10,2018-04-28
7,Ed Sheeran,Perfect,7,1,34,2018-04-28
8,Lil Dicky Featuring Chris Brown,Freaky Friday,9,8,5,2018-04-28
9,"Cardi B, Bad Bunny & J Balvin",I Like It,8,8,2,2018-04-28
10,Nicki Minaj,Chun-Li,92,10,2,2018-04-28
11,Migos Featuring Drake,Walk It Talk It,12,10,12,2018-04-28
12,Bruno Mars & Cardi B,Finesse,10,3,16,2018-04-28
13,Camila Cabello,Never Be The Same,15,13,18,2018-04-28
14,Bazzi,Mine,14,11,13,2018-04-28
15,Cardi B,Be Careful,11,11,3,2018-04-28
16,Rich The Kid,Plug Walk,13,13,10,2018-04-28
17,The Weeknd,Call Out My Name,20,4,3,2018-04-28
18,The Weeknd & Kendrick Lamar,Pray For Me,17,7,11,2018-04-28
19,Camila Cabello Featuring Young Thug,Havana,16,1,36,2018-04-28
20,Imagine Dragons,Whatever It Takes,22,20,12,2018-04-28
21,Marshmello & Anne-Marie,Friends,34,21,10,2018-04-28
22,XXXTENTACION,Sad!,18,7,7,2018-04-28
23,Migos,Stir Fry,19,8,17,2018-04-28
24,Lil Pump,Esskeetit,-,24,1,2018-04-28
25,Nicki Minaj,Barbie Tingz,83,25,2,2018-04-28
26,Kane Brown,Heaven,30,26,17,2018-04-28
27,Post Malone Featuring 21 Savage,Rockstar,24,1,31,2018-04-28
28,Famous Dex,Japan,29,28,4,2018-04-28
29,Jason Aldean,You Make It Easy,41,28,12,2018-04-28
30,Dua Lipa,New Rules,27,6,38,2018-04-28
31,Kendrick Lamar & SZA,All The Stars,25,7,15,2018-04-28
32,Offset & Metro Boomin,Ric Flair Drip,26,13,25,2018-04-28
33,Cardi B Featuring Migos,Drip,21,21,2,2018-04-28
34,Imagine Dragons,Thunder,33,4,51,2018-04-28
35,Rae Sremmurd & Juicy J,Powerglide,36,34,7,2018-04-28
36,Maroon 5,Wait,35,26,14,2018-04-28
37,NF,Let You Down,31,12,27,2018-04-28
38,Shawn Mendes,In My Blood,37,22,5,2018-04-28
39,Portugal. The Man,Feel It Still,40,4,44,2018-04-28
40,Cardi B Featuring 21 Savage,Bartier Cardi,32,14,17,2018-04-28
41,Justin Timberlake Featuring Chris Stapleton,Say Something,42,9,12,2018-04-28
42,Cardi B Featuring SZA,I Do,23,23,2,2018-04-28
43,Luke Bryan,Most People Are Good,60,43,12,2018-04-28
44,Cardi B Featuring Kehlani,Ring,28,28,2,2018-04-28
45,MAX Featuring gnash,Lights Down Low,45,20,28,2018-04-28
46,Post Malone,I Fall Apart,46,16,30,2018-04-28
47,G-Eazy & Halsey,Him & I,44,14,20,2018-04-28
48,Carrie Underwood,Cry Pretty,-,48,1,2018-04-28
49,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,47,21,14,2018-04-28
50,Halsey,Bad At Love,48,5,33,2018-04-28
51,Taylor Swift,Delicate,54,46,6,2018-04-28
52,Rich The Kid Featuring Kendrick Lamar,New Freezer,49,41,12,2018-04-28
53,Meghan Trainor,No Excuses,53,46,7,2018-04-28
54,Khalid & Normani,Love Lies,56,43,9,2018-04-28
55,Nicky Jam x J Balvin,X,61,47,7,2018-04-28
56,Thomas Rhett,Marry Me,55,30,20,2018-04-28
57,Dan + Shay,Tequila,77,57,6,2018-04-28
58,YoungBoy Never Broke Again,Outside Today,52,31,14,2018-04-28
59,Jordan Davis,Singles You Up,51,50,11,2018-04-28
60,Dua Lipa,IDGAF,64,54,14,2018-04-28
61,YoungBoy Never Broke Again,Diamond Teeth Samurai,59,59,2,2018-04-28
62,Ella Mai,Boo'd Up,72,62,3,2018-04-28
63,Logic & Marshmello,Everyday,76,29,7,2018-04-28
64,Calvin Harris & Dua Lipa,One Kiss,62,62,2,2018-04-28
65,Brett Eldredge,The Long Way,71,65,11,2018-04-28
66,Blake Shelton,I Lived It,95,66,7,2018-04-28
67,Cardi B Featuring Chance The Rapper,Best Life,39,39,2,2018-04-28
68,Cardi B,Bickenhead,43,43,2,2018-04-28
69,XXXTENTACION,Changes,66,37,7,2018-04-28
70,Luke Combs,One Number Away,75,67,5,2018-04-28
71,Ozuna & Romeo Santos,El Farsante,73,49,12,2018-04-28
72,Daddy Yankee,Dura,70,50,11,2018-04-28
73,Zayn,Let Me,-,73,1,2018-04-28
74,Bad Wolves,Zombie,67,54,6,2018-04-28
75,Cardi B,Thru Your Phone,50,50,2,2018-04-28
76,The Weeknd,Wasted Times,63,27,3,2018-04-28
77,Cardi B,Get Up 10,38,38,2,2018-04-28
78,Kenny Chesney,Get Along,85,78,2,2018-04-28
79,Lauv,I Like Me Better,80,73,10,2018-04-28
80,Foster The People,Sit Next To Me,79,72,5,2018-04-28
81,Dierks Bentley,"Woman, Amen",-,81,2,2018-04-28
82,Darius Rucker,For The First Time,98,82,4,2018-04-28
83,Keala Settle & The Greatest Showman Ensemble,This Is Me,-,58,13,2018-04-28
84,Swae Lee Featuring Slim Jxmmi,Guatemala,-,84,1,2018-04-28
85,XXXTENTACION,Moonlight,78,35,5,2018-04-28
86,Morgan Wallen Featuring Florida Georgia Line,Up Down,88,83,4,2018-04-28
