rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
72,Lil Pump Featuring Lil Wayne,Be Like Me,-,72,1,2019-03-09
73,YK Osiris,Worth It,87,73,2,2019-03-09
74,Gunna Featuring Young Thug,3 Headed Snake,-,74,1,2019-03-09
75,Gunna,Wit It,-,75,1,2019-03-09
76,Anuel AA & Romeo Santos,Ella Quiere Beber,78,61,17,2019-03-09
77,The Chainsmokers Featuring Kelsea Ballerini,This Feeling,64,50,20,2019-03-09
78,Gunna,One Call,-,56,2,2019-03-09
79,Juice WRLD,Armed And Dangerous,71,44,16,2019-03-09
80,Jake Owen,Down To The Honkytonk,77,74,9,2019-03-09
81,Ella Mai,Shot Clock,90,81,5,2019-03-09
82,Kelsea Ballerini,Miss Me More,81,81,4,2019-03-09
83,Kodak Black,Calling My Spirit,68,46,13,2019-03-09
84,Mark Ronson Featuring Miley Cyrus,Nothing Breaks Like A Heart,63,43,13,2019-03-09
85,Ariana Grande,Imagine,58,21,8,2019-03-09
86,Offset,Lick,-,86,1,2019-03-09
87,Summer Walker X Drake,Girls Need Love,-,87,1,2019-03-09
88,Chase Rice,Eyes On You,84,84,2,2019-03-09
89,Lukas Graham,Love Someone,70,70,9,2019-03-09
90,Ariana Grande,Bad Idea,55,27,3,2019-03-09
91,Gunna,Speed It Up,-,91,1,2019-03-09
92,Anuel AA & Karol G,Secreto,-,68,4,2019-03-09
93,Ariana Grande,Bloodline,53,22,3,2019-03-09
94,John Mayer,I Guess I Just Feel Like,-,94,1,2019-03-09
95,Kane Brown,Good As You,-,95,1,2019-03-09
96,Yo Gotti Featuring Lil Baby,Put A Date On It,75,59,5,2019-03-09
97,Gunna Featuring Playboi Carti,Same Yung N***a,-,97,1,2019-03-09
98,Florida Georgia Line,Talk You Out Of It,80,80,2,2019-03-09
99,Old Dominion,Make It Sweet,96,84,9,2019-03-09
100,Ski Mask The Slump God,Faucet Failure,-,100,1,2019-03-09
1,Jonas Brothers,Sucker,-,1,1,2019-03-16
2,Ariana Grande,7 Rings,2,1,7,2019-03-16
3,Cardi B & Bruno Mars,Please Me,14,3,3,2019-03-16
4,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),4,1,20,2019-03-16
5,Halsey,Without Me,3,1,22,2019-03-16
6,Lady Gaga & Bradley Cooper,Shallow,1,1,23,2019-03-16
7,Post Malone,Wow.,8,7,11,2019-03-16
8,Marshmello & Bastille,Happier,6,2,29,2019-03-16
9,J. Cole,Middle Child,5,4,7,2019-03-16
10,Travis Scott,Sicko Mode,10,1,31,2019-03-16
11,Ariana Grande,"Thank U, Next",7,1,18,2019-03-16
12,Panic! At The Disco,High Hopes,11,4,31,2019-03-16
13,Blueface,Thotiana,9,9,8,2019-03-16
14,"benny blanco, Halsey & Khalid",Eastside,12,9,34,2019-03-16
15,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",13,2,4,2019-03-16
16,Meek Mill Featuring Drake,Going Bad,16,6,14,2019-03-16
17,YNW Melly,Murder On My Mind,15,14,7,2019-03-16
18,21 Savage,A Lot,18,12,11,2019-03-16
19,Maroon 5 Featuring Cardi B,Girls Like You,17,1,41,2019-03-16
20,Sam Smith & Normani,Dancing With A Stranger,22,20,8,2019-03-16
21,Khalid,Better,21,18,25,2019-03-16
22,Lil Baby & Gunna,Drip Too Hard,19,4,25,2019-03-16
23,Cardi B,Money,20,13,20,2019-03-16
24,Ava Max,Sweet But Psycho,24,24,12,2019-03-16
25,Luke Combs,Beautiful Crazy,23,23,17,2019-03-16
26,Dean Lewis,Be Alright,29,26,19,2019-03-16
27,Bad Bunny Featuring Drake,MIA,26,5,21,2019-03-16
28,Kodak Black Featuring Travis Scott & Offset,ZEZE,25,2,21,2019-03-16
29,Post Malone,Better Now,27,3,45,2019-03-16
30,5 Seconds Of Summer,Youngblood,31,7,40,2019-03-16
31,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,33,28,16,2019-03-16
32,Lauren Daigle,You Say,30,30,34,2019-03-16
33,Dan + Shay,Tequila,32,21,44,2019-03-16
34,Juice WRLD,Robbery,28,27,3,2019-03-16
35,A Boogie Wit da Hoodie,Look Back At It,35,32,13,2019-03-16
36,Juice WRLD,Lucid Dreams,40,2,43,2019-03-16
37,Summer Walker X Drake,Girls Need Love,87,37,2,2019-03-16
38,Pinkfong,Baby Shark,34,32,10,2019-03-16
39,Lil Skies,I,-,39,1,2019-03-16
40,Calboy,Envy Me,42,40,12,2019-03-16
41,"Cardi B, Bad Bunny & J Balvin",I Like It,39,1,48,2019-03-16
42,Billie Eilish,Bury A Friend,41,14,6,2019-03-16
43,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,38,11,23,2019-03-16
44,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,36,11,25,2019-03-16
45,Flipp Dinero,Leave Me Alone,37,20,25,2019-03-16
46,City Girls Featuring Cardi B,Twerk,45,29,9,2019-03-16
47,Sheck Wes,Mo Bamba,43,6,28,2019-03-16
48,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,44,38,11,2019-03-16
49,Khalid,Talk,55,44,4,2019-03-16
50,YNW Melly Featuring Kanye West,Mixed Personalities,56,50,7,2019-03-16
51,Mustard & Migos,Pure Water,52,51,6,2019-03-16
52,Thomas Rhett,Look What God Gave Her,-,52,1,2019-03-16
53,Scotty McCreery,This Is It,51,42,13,2019-03-16
54,Jordan Davis,Take It From Me,46,46,10,2019-03-16
55,Chris Stapleton,Millionaire,57,55,13,2019-03-16
56,Juice WRLD,Hear Me Calling,-,56,1,2019-03-16
57,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,59,57,5,2019-03-16
58,Chris Brown,Undecided,63,35,9,2019-03-16
59,Lil Baby,Close Friends,53,28,19,2019-03-16
60,The Chainsmokers Featuring 5 Seconds Of Summer,Who Do You Love,66,56,4,2019-03-16
61,Jason Aldean,Girl Like You,58,46,15,2019-03-16
62,Brett Young,Here Tonight,71,62,9,2019-03-16
63,Midland,Burn Out,69,63,9,2019-03-16
64,Lady Gaga,Always Remember Us This Way,47,41,8,2019-03-16
65,YK Osiris,Worth It,73,65,3,2019-03-16
66,Luke Bryan,What Makes You Country,61,54,10,2019-03-16
67,Anuel AA & Romeo Santos,Ella Quiere Beber,76,61,18,2019-03-16
68,Ella Mai,Shot Clock,81,68,6,2019-03-16
69,Jake Owen,Down To The Honkytonk,80,69,10,2019-03-16
70,Chase Rice,Eyes On You,88,70,3,2019-03-16
71,Riley Green,There Was This Girl,-,71,2,2019-03-16
72,Imagine Dragons,Bad Liar,-,72,2,2019-03-16
73,Offset,Red Room,50,49,3,2019-03-16
74,Billie Eilish,Wish You Were Gay,-,74,1,2019-03-16
75,2 Chainz Featuring Travis Scott,Whip,-,75,1,2019-03-16
76,Old Dominion,Make It Sweet,99,76,10,2019-03-16
77,City Girls,Act Up,-,77,1,2019-03-16
78,Kane Brown,Good As You,95,78,2,2019-03-16
79,Kehlani Featuring Ty Dolla $ign,Nights Like This,67,67,8,2019-03-16
80,Kodak Black,Calling My Spirit,83,46,14,2019-03-16
81,Kelsea Ballerini,Miss Me More,82,81,5,2019-03-16
82,Juice WRLD,Armed And Dangerous,79,44,17,2019-03-16
83,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,-,83,1,2019-03-16
84,Anuel AA & Karol G,Secreto,92,68,5,2019-03-16
85,Morgan Wallen,Whiskey Glasses,-,85,1,2019-03-16
86,Jon Pardi,Night Shift,-,86,3,2019-03-16
87,Ski Mask The Slump God,Faucet Failure,100,87,2,2019-03-16
88,P!nk,Walk Me Home,54,54,2,2019-03-16
89,Michael Ray,One That Got Away,-,89,2,2019-03-16
90,Yo Gotti Featuring Lil Baby,Put A Date On It,96,59,6,2019-03-16
91,Billie Eilish & Khalid,Lovely,-,64,18,2019-03-16
92,Ariana Grande,Needy,60,14,4,2019-03-16
93,"benny blanco, Tainy, Selena Gomez & J Balvin",I Can't Get Enough,-,93,1,2019-03-16
94,2 Chainz Featuring Ariana Grande,Rule The World,-,94,1,2019-03-16
95,Billie Eilish,When The Party's Over,-,52,19,2019-03-16
96,Lukas Graham,Love Someone,89,70,10,2019-03-16
97,Florida Georgia Line,Talk You Out Of It,98,80,3,2019-03-16
98,Carrie Underwood,Love Wins,-,83,8,2019-03-16
99,Cody Johnson,On My Way To You,-,91,5,2019-03-16
100,2 Chainz Featuring Kendrick Lamar,Momma I Hit A Lick,-,100,1,2019-03-16
1,Ariana Grande,7 Rings,2,1,8,2019-03-23
2,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),4,1,21,2019-03-23
3,Halsey,Without Me,5,1,23,2019-03-23
4,Cardi B & Bruno Mars,Please Me,3,3,4,2019-03-23
5,Post Malone,Wow.,7,5,12,2019-03-23
6,Jonas Brothers,Sucker,1,1,2,2019-03-23
7,Marshmello & Bastille,Happier,8,2,30,2019-03-23
8,J. Cole,Middle Child,9,4,8,2019-03-23
9,Lady Gaga & Bradley Cooper,Shallow,6,1,24,2019-03-23
10,Travis Scott,Sicko Mode,10,1,32,2019-03-23
11,Blueface,Thotiana,13,9,9,2019-03-23
12,Panic! At The Disco,High Hopes,12,4,32,2019-03-23
13,"benny blanco, Halsey & Khalid",Eastside,14,9,35,2019-03-23
14,Meek Mill Featuring Drake,Going Bad,16,6,15,2019-03-23
15,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",15,2,5,2019-03-23
16,Ariana Grande,"Thank U, Next",11,1,19,2019-03-23
17,YNW Melly,Murder On My Mind,17,14,8,2019-03-23
18,Sam Smith & Normani,Dancing With A Stranger,20,18,9,2019-03-23
19,Khalid,Better,21,18,26,2019-03-23
20,Maroon 5 Featuring Cardi B,Girls Like You,19,1,42,2019-03-23
21,21 Savage,A Lot,18,12,12,2019-03-23
22,Ava Max,Sweet But Psycho,24,22,13,2019-03-23
23,Cardi B,Money,23,13,21,2019-03-23
24,Lil Baby & Gunna,Drip Too Hard,22,4,26,2019-03-23
25,Dean Lewis,Be Alright,26,25,20,2019-03-23
26,Luke Combs,Beautiful Crazy,25,23,18,2019-03-23
27,Juice WRLD,Robbery,34,27,4,2019-03-23
28,Bad Bunny Featuring Drake,MIA,27,5,22,2019-03-23
29,Kodak Black Featuring Travis Scott & Offset,ZEZE,28,2,22,2019-03-23
30,Post Malone,Better Now,29,3,46,2019-03-23
31,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,31,28,17,2019-03-23
32,Lauren Daigle,You Say,32,30,35,2019-03-23
33,5 Seconds Of Summer,Youngblood,30,7,41,2019-03-23
34,Dan + Shay,Tequila,33,21,45,2019-03-23
35,Pinkfong,Baby Shark,38,32,11,2019-03-23
36,A Boogie Wit da Hoodie,Look Back At It,35,32,14,2019-03-23
37,Juice WRLD,Lucid Dreams,36,2,44,2019-03-23
38,Juice WRLD,Hear Me Calling,56,38,2,2019-03-23
39,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,43,11,24,2019-03-23
40,Mustard & Migos,Pure Water,51,40,7,2019-03-23
41,Juice WRLD,Empty,-,41,1,2019-03-23
42,Khalid,Talk,49,42,5,2019-03-23
43,Calboy,Envy Me,40,40,13,2019-03-23
44,"Cardi B, Bad Bunny & J Balvin",I Like It,41,1,49,2019-03-23
45,Billie Eilish,Bury A Friend,42,14,7,2019-03-23
46,YNW Melly Featuring Kanye West,Mixed Personalities,50,46,8,2019-03-23
47,Juice WRLD,Fast,-,47,1,2019-03-23
48,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,44,11,26,2019-03-23
49,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,48,38,12,2019-03-23
50,City Girls Featuring Cardi B,Twerk,46,29,10,2019-03-23
51,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,83,51,2,2019-03-23
52,Summer Walker X Drake,Girls Need Love,37,37,3,2019-03-23
53,Chris Stapleton,Millionaire,55,53,14,2019-03-23
54,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,57,54,6,2019-03-23
55,Scotty McCreery,This Is It,53,42,14,2019-03-23
56,Yo Gotti Featuring Lil Baby,Put A Date On It,90,56,7,2019-03-23
57,Lil Skies,I,39,39,2,2019-03-23
58,Jordan Davis,Take It From Me,54,46,11,2019-03-23
59,Billie Eilish,Wish You Were Gay,74,59,2,2019-03-23
60,Brett Young,Here Tonight,62,60,10,2019-03-23
61,Maren Morris,GIRL,-,61,2,2019-03-23
62,YK Osiris,Worth It,65,62,4,2019-03-23
63,City Girls,Act Up,77,63,2,2019-03-23
64,The Chainsmokers Featuring 5 Seconds Of Summer,Who Do You Love,60,56,5,2019-03-23
65,Juice WRLD,Maze,-,65,1,2019-03-23
66,Lil Baby,Close Friends,59,28,20,2019-03-23
67,Chris Brown,Undecided,58,35,10,2019-03-23
68,Jason Aldean,Girl Like You,61,46,16,2019-03-23
69,Chase Rice,Eyes On You,70,69,4,2019-03-23
70,Imagine Dragons,Bad Liar,72,70,3,2019-03-23
71,Ella Mai,Shot Clock,68,68,7,2019-03-23
72,Lil Baby,Pure Cocaine,-,46,12,2019-03-23
73,Kane Brown,Good As You,78,73,3,2019-03-23
74,Riley Green,There Was This Girl,71,71,3,2019-03-23
75,Marshmello Featuring CHVRCHES,Here With Me,-,75,1,2019-03-23
76,Jake Owen,Down To The Honkytonk,69,69,11,2019-03-23
77,Khalid,My Bad,-,77,1,2019-03-23
78,Khalid & Kane Brown,Saturday Nights,-,57,6,2019-03-23
79,Old Dominion,Make It Sweet,76,76,11,2019-03-23
80,Morgan Wallen,Whiskey Glasses,85,80,2,2019-03-23
81,Anuel AA & Romeo Santos,Ella Quiere Beber,67,61,19,2019-03-23
82,Thomas Rhett,Look What God Gave Her,52,52,2,2019-03-23
83,Kelsea Ballerini,Miss Me More,81,81,6,2019-03-23
84,Michael Ray,One That Got Away,89,84,3,2019-03-23
85,FLETCHER,Undrunk,-,85,1,2019-03-23
86,Jon Pardi,Night Shift,86,86,4,2019-03-23
87,Kodak Black,Calling My Spirit,80,46,15,2019-03-23
88,Lee Brice,Rumor,-,88,1,2019-03-23
89,Anuel AA & Karol G,Secreto,84,68,6,2019-03-23
90,Luke Bryan,What Makes You Country,66,54,11,2019-03-23
91,Juice WRLD,Flaws And Sins,-,91,1,2019-03-23
92,Pedro Capo X Farruko,Calma,-,92,1,2019-03-23
93,Billie Eilish & Khalid,Lovely,91,64,19,2019-03-23
94,Billie Eilish,When The Party's Over,95,52,20,2019-03-23
95,Kehlani Featuring Ty Dolla $ign,Nights Like This,79,67,9,2019-03-23
96,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,I've Been Waiting,-,96,1,2019-03-23
97,"benny blanco, Tainy, Selena Gomez & J Balvin",I Can't Get Enough,93,93,2,2019-03-23
98,Florida Georgia Line,Talk You Out Of It,97,80,4,2019-03-23
99,Ski Mask The Slump God,Faucet Failure,87,87,3,2019-03-23
100,Lady Gaga,Always Remember Us This Way,64,41,9,2019-03-23
1,Ariana Grande,7 Rings,1,1,9,2019-03-30
2,Halsey,Without Me,3,1,24,2019-03-30
3,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),2,1,22,2019-03-30
4,Post Malone,Wow.,5,4,13,2019-03-30
5,Cardi B & Bruno Mars,Please Me,4,3,5,2019-03-30
6,Marshmello & Bastille,Happier,7,2,31,2019-03-30
7,Lady Gaga & Bradley Cooper,Shallow,9,1,25,2019-03-30
8,Jonas Brothers,Sucker,6,1,3,2019-03-30
9,J. Cole,Middle Child,8,4,9,2019-03-30
10,Meek Mill Featuring Drake,Going Bad,14,6,16,2019-03-30
11,Blueface,Thotiana,11,9,10,2019-03-30
12,"benny blanco, Halsey & Khalid",Eastside,13,9,36,2019-03-30
13,Travis Scott,Sicko Mode,10,1,33,2019-03-30
14,Panic! At The Disco,High Hopes,12,4,33,2019-03-30
15,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",15,2,6,2019-03-30
16,YNW Melly,Murder On My Mind,17,14,9,2019-03-30
17,Sam Smith & Normani,Dancing With A Stranger,18,17,10,2019-03-30
18,Khalid,Better,19,18,27,2019-03-30
19,Ariana Grande,"Thank U, Next",16,1,20,2019-03-30
20,Ava Max,Sweet But Psycho,22,20,14,2019-03-30
21,21 Savage,A Lot,21,12,13,2019-03-30
22,Maroon 5 Featuring Cardi B,Girls Like You,20,1,43,2019-03-30
23,Dean Lewis,Be Alright,25,23,21,2019-03-30
24,Lil Baby & Gunna,Drip Too Hard,24,4,27,2019-03-30
25,Luke Combs,Beautiful Crazy,26,23,19,2019-03-30
26,Cardi B,Money,23,13,22,2019-03-30
27,Post Malone,Better Now,30,3,47,2019-03-30
28,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,31,28,18,2019-03-30
29,Lauren Daigle,You Say,32,29,36,2019-03-30
30,Bad Bunny Featuring Drake,MIA,28,5,23,2019-03-30
31,Kodak Black Featuring Travis Scott & Offset,ZEZE,29,2,23,2019-03-30
32,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,51,32,3,2019-03-30
33,5 Seconds Of Summer,Youngblood,33,7,42,2019-03-30
34,Mustard & Migos,Pure Water,40,34,8,2019-03-30
35,Juice WRLD,Robbery,27,27,5,2019-03-30
36,A Boogie Wit da Hoodie,Look Back At It,36,32,15,2019-03-30
37,Pinkfong,Baby Shark,35,32,12,2019-03-30
38,Dan + Shay,Tequila,34,21,46,2019-03-30
39,Calboy,Envy Me,43,39,14,2019-03-30
40,Juice WRLD,Lucid Dreams,37,2,45,2019-03-30
41,Khalid,Talk,42,41,6,2019-03-30
42,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,39,11,25,2019-03-30
43,YNW Melly Featuring Kanye West,Mixed Personalities,46,43,9,2019-03-30
44,"Cardi B, Bad Bunny & J Balvin",I Like It,44,1,50,2019-03-30
45,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,49,38,13,2019-03-30
46,Billie Eilish,Bury A Friend,45,14,8,2019-03-30
47,Chris Stapleton,Millionaire,53,47,15,2019-03-30
48,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,54,48,7,2019-03-30
49,Yo Gotti Featuring Lil Baby,Put A Date On It,56,49,8,2019-03-30
50,City Girls,Act Up,63,50,3,2019-03-30
51,City Girls Featuring Cardi B,Twerk,50,29,11,2019-03-30
52,Summer Walker X Drake,Girls Need Love,52,37,4,2019-03-30
53,Brett Young,Here Tonight,60,53,11,2019-03-30
54,The Chainsmokers Featuring 5 Seconds Of Summer,Who Do You Love,64,54,6,2019-03-30
55,ScHoolboy Q,Numb Numb Juice,-,55,1,2019-03-30
56,YK Osiris,Worth It,62,56,5,2019-03-30
57,Lil Baby,Pure Cocaine,72,46,13,2019-03-30
58,Lil Baby,Close Friends,66,28,21,2019-03-30
59,Imagine Dragons,Bad Liar,70,59,4,2019-03-30
60,Juice WRLD,Hear Me Calling,38,38,3,2019-03-30
61,Chase Rice,Eyes On You,69,61,5,2019-03-30
62,Iggy Azalea,Sally Walker,-,62,1,2019-03-30
63,Jordan Davis,Take It From Me,58,46,12,2019-03-30
64,Scotty McCreery,This Is It,55,42,15,2019-03-30
65,Ella Mai,Shot Clock,71,65,8,2019-03-30
66,"benny blanco, Tainy, Selena Gomez & J Balvin",I Can't Get Enough,97,66,3,2019-03-30
67,Juice WRLD,Empty,41,41,2,2019-03-30
68,FLETCHER,Undrunk,85,68,2,2019-03-30
69,Kane Brown,Good As You,73,69,4,2019-03-30
70,Khalid & Kane Brown,Saturday Nights,78,57,7,2019-03-30
71,Lil Skies,I,57,39,3,2019-03-30
72,Riley Green,There Was This Girl,74,71,4,2019-03-30
73,Chris Brown,Undecided,67,35,11,2019-03-30
74,Jason Aldean,Girl Like You,68,46,17,2019-03-30
75,Morgan Wallen,Whiskey Glasses,80,75,3,2019-03-30
76,Old Dominion,Make It Sweet,79,76,12,2019-03-30
77,Kelsea Ballerini,Miss Me More,83,77,7,2019-03-30
78,Michael Ray,One That Got Away,84,78,4,2019-03-30
79,Marshmello Featuring CHVRCHES,Here With Me,75,75,2,2019-03-30
80,Thomas Rhett,Look What God Gave Her,82,52,3,2019-03-30
81,Jake Owen,Down To The Honkytonk,76,69,12,2019-03-30
82,Maren Morris,GIRL,61,61,3,2019-03-30
83,Anuel AA & Romeo Santos,Ella Quiere Beber,81,61,20,2019-03-30
84,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,I've Been Waiting,96,84,2,2019-03-30
85,Jon Pardi,Night Shift,86,85,5,2019-03-30
86,Juice WRLD,Fast,47,47,2,2019-03-30
87,Billie Eilish,Wish You Were Gay,59,59,3,2019-03-30
88,Lee Brice,Rumor,88,88,2,2019-03-30
89,P!nk,Walk Me Home,-,54,3,2019-03-30
90,Ski Mask The Slump God,Faucet Failure,99,87,4,2019-03-30
91,Pedro Capo X Farruko,Calma,92,91,2,2019-03-30
92,Kodak Black,Calling My Spirit,87,46,16,2019-03-30
93,Florida Georgia Line,Talk You Out Of It,98,80,5,2019-03-30
94,Anuel AA & Karol G,Secreto,89,68,7,2019-03-30
95,Cody Johnson,On My Way To You,-,91,6,2019-03-30
96,Joji,Slow Dancing In The Dark,-,96,1,2019-03-30
97,Alec Benjamin + Alessia Cara,Let Me Down Slowly,-,79,6,2019-03-30
98,Billie Eilish & Khalid,Lovely,93,64,20,2019-03-30
99,Khalid,My Bad,77,77,2,2019-03-30
100,Carrie Underwood,Love Wins,-,83,9,2019-03-30
1,Ariana Grande,7 Rings,1,1,10,2019-04-06
2,Post Malone,Wow.,4,2,14,2019-04-06
3,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),3,1,23,2019-04-06
4,Halsey,Without Me,2,1,25,2019-04-06
5,Cardi B & Bruno Mars,Please Me,5,3,6,2019-04-06
6,Marshmello & Bastille,Happier,6,2,32,2019-04-06
7,J. Cole,Middle Child,9,4,10,2019-04-06
8,Blueface,Thotiana,11,8,11,2019-04-06
9,Jonas Brothers,Sucker,8,1,4,2019-04-06
10,Lady Gaga & Bradley Cooper,Shallow,7,1,26,2019-04-06
11,"benny blanco, Halsey & Khalid",Eastside,12,9,37,2019-04-06
12,Meek Mill Featuring Drake,Going Bad,10,6,17,2019-04-06
13,Panic! At The Disco,High Hopes,14,4,34,2019-04-06
14,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",15,2,7,2019-04-06
15,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,32,15,4,2019-04-06
16,Khalid,Better,18,16,28,2019-04-06
17,Sam Smith & Normani,Dancing With A Stranger,17,17,11,2019-04-06
18,Travis Scott,Sicko Mode,13,1,34,2019-04-06
19,YNW Melly,Murder On My Mind,16,14,10,2019-04-06
20,Ava Max,Sweet But Psycho,20,20,15,2019-04-06
21,Ariana Grande,"Thank U, Next",19,1,21,2019-04-06
22,21 Savage,A Lot,21,12,14,2019-04-06
23,Maroon 5 Featuring Cardi B,Girls Like You,22,1,44,2019-04-06
24,Dean Lewis,Be Alright,23,23,22,2019-04-06
25,Luke Combs,Beautiful Crazy,25,23,20,2019-04-06
26,Lil Baby & Gunna,Drip Too Hard,24,4,28,2019-04-06
27,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,28,27,19,2019-04-06
28,Cardi B,Money,26,13,23,2019-04-06
29,Post Malone,Better Now,27,3,48,2019-04-06
30,Lauren Daigle,You Say,29,29,37,2019-04-06
31,Mustard & Migos,Pure Water,34,31,9,2019-04-06
32,5 Seconds Of Summer,Youngblood,33,7,43,2019-04-06
33,Pinkfong,Baby Shark,37,32,13,2019-04-06
34,Bad Bunny Featuring Drake,MIA,30,5,24,2019-04-06
35,A Boogie Wit da Hoodie,Look Back At It,36,32,16,2019-04-06
36,Calboy,Envy Me,39,36,15,2019-04-06
37,Juice WRLD,Robbery,35,27,6,2019-04-06
38,Kodak Black Featuring Travis Scott & Offset,ZEZE,31,2,24,2019-04-06
39,Dan + Shay,Tequila,38,21,47,2019-04-06
40,Khalid,Talk,41,40,7,2019-04-06
41,Billie Eilish,Bury A Friend,46,14,9,2019-04-06
42,YNW Melly Featuring Kanye West,Mixed Personalities,43,42,10,2019-04-06
43,City Girls,Act Up,50,43,4,2019-04-06
44,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,45,38,14,2019-04-06
45,"Cardi B, Bad Bunny & J Balvin",I Like It,44,1,51,2019-04-06
46,Yo Gotti Featuring Lil Baby,Put A Date On It,49,46,9,2019-04-06
47,Juice WRLD,Lucid Dreams,40,2,46,2019-04-06
48,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,42,11,26,2019-04-06
49,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,48,48,8,2019-04-06
50,City Girls Featuring Cardi B,Twerk,51,29,12,2019-04-06
51,Brett Young,Here Tonight,53,51,12,2019-04-06
52,The Chainsmokers Featuring 5 Seconds Of Summer,Who Do You Love,54,52,7,2019-04-06
53,Marshmello Featuring CHVRCHES,Here With Me,79,53,3,2019-04-06
54,Chase Rice,Eyes On You,61,54,6,2019-04-06
55,YK Osiris,Worth It,56,55,6,2019-04-06
56,Imagine Dragons,Bad Liar,59,56,5,2019-04-06
57,Lil Baby,Close Friends,58,28,22,2019-04-06
58,Summer Walker X Drake,Girls Need Love,52,37,5,2019-04-06
59,Kane Brown,Good As You,69,59,5,2019-04-06
60,Kelsea Ballerini,Miss Me More,77,60,8,2019-04-06
61,FLETCHER,Undrunk,68,61,3,2019-04-06
62,Ella Mai,Shot Clock,65,62,9,2019-04-06
63,P!nk,Walk Me Home,89,54,4,2019-04-06
64,Chris Stapleton,Millionaire,47,47,16,2019-04-06
65,Jake Owen,Down To The Honkytonk,81,65,13,2019-04-06
66,Morgan Wallen,Whiskey Glasses,75,66,4,2019-04-06
67,Michael Ray,One That Got Away,78,67,5,2019-04-06
68,Scotty McCreery,This Is It,64,42,16,2019-04-06
69,Thomas Rhett,Look What God Gave Her,80,52,4,2019-04-06
70,Lil Baby,Pure Cocaine,57,46,14,2019-04-06
71,Riley Green,There Was This Girl,72,71,5,2019-04-06
72,NAV Featuring The Weeknd,Price On My Head,-,72,1,2019-04-06
73,Khalid & Kane Brown,Saturday Nights,70,57,8,2019-04-06
74,Old Dominion,Make It Sweet,76,74,13,2019-04-06
75,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,I've Been Waiting,84,75,3,2019-04-06
76,Jason Aldean,Girl Like You,74,46,18,2019-04-06
77,Maren Morris,GIRL,82,61,4,2019-04-06
78,Logic,Confessions Of A Dangerous Mind,-,78,1,2019-04-06
79,Jordan Davis,Take It From Me,63,46,13,2019-04-06
80,Rich The Kid,Splashin,-,80,5,2019-04-06
81,Jon Pardi,Night Shift,85,81,6,2019-04-06
82,Lil Skies,I,71,39,4,2019-04-06
83,Lee Brice,Rumor,88,83,3,2019-04-06
84,Billie Eilish,Wish You Were Gay,87,59,4,2019-04-06
85,"benny blanco, Tainy, Selena Gomez & J Balvin",I Can't Get Enough,66,66,4,2019-04-06
86,Juice WRLD,Hear Me Calling,60,38,4,2019-04-06
87,Ski Mask The Slump God,Faucet Failure,90,87,5,2019-04-06
88,Florida Georgia Line,Talk You Out Of It,93,80,6,2019-04-06
89,NAV Featuring Meek Mill,Tap,-,89,1,2019-04-06
90,Pedro Capo X Farruko,Calma,91,90,3,2019-04-06
91,Chris Brown,Undecided,73,35,12,2019-04-06
92,Cody Johnson,On My Way To You,95,91,7,2019-04-06
93,Anuel AA & Karol G,Secreto,94,68,8,2019-04-06
94,Kodak Black,Calling My Spirit,92,46,17,2019-04-06
95,Polo G Featuring Lil Tjay,Pop Out,-,95,1,2019-04-06
