rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
51,Lil Uzi Vert,Bust Me,-,51,1,2020-03-21
52,Lil Baby,Sum 2 Prove,26,16,9,2020-03-21
53,Lil Mosey,Blueberry Faygo,52,51,5,2020-03-21
54,Bad Bunny,La Dificil,33,33,2,2020-03-21
55,Pop Smoke,Dior,47,30,4,2020-03-21
56,Bad Bunny,Si Veo A Tu Mama,32,32,2,2020-03-21
57,Lil Baby & Gunna,Heatin Up,18,18,2,2020-03-21
58,Rod Wave,Heart On Ice,55,54,18,2020-03-21
59,Megan Thee Stallion,B.I.T.C.H.,-,31,5,2020-03-21
60,Jake Owen,Homemade,70,60,7,2020-03-21
61,H.E.R. Featuring YG,Slide,56,52,12,2020-03-21
62,Russ & BIA,BEST ON EARTH,60,52,14,2020-03-21
63,Jonas Brothers,What A Man Gotta Do,41,16,8,2020-03-21
64,Lil Baby,Emotionally Scarred,31,31,2,2020-03-21
65,Jhene Aiko Featuring Future & Miguel,Happiness Over Everything (H.O.E.),-,65,1,2020-03-21
66,Bad Bunny,Vete,36,33,15,2020-03-21
67,Justin Bieber,Yummy,40,2,10,2020-03-21
68,Lil Baby Featuring Lil Uzi Vert,Commercial,23,23,2,2020-03-21
69,Blake Shelton Duet With Gwen Stefani,Nobody But You,67,43,9,2020-03-21
70,Morgan Wallen,Chasin' You,71,67,7,2020-03-21
71,Doja Cat & Tyga,Juicy,57,41,20,2020-03-21
72,Lil Uzi Vert,Secure The Bag,-,72,1,2020-03-21
73,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",Whats Poppin,74,73,5,2020-03-21
74,Megan Thee Stallion,Captain Hook,-,74,1,2020-03-21
75,Karol G & Nicki Minaj,Tusa,62,42,15,2020-03-21
76,Lil Uzi Vert Featuring Syd,Urgency,-,76,1,2020-03-21
77,Jordan Davis,Slow Dance In A Parking Lot,75,72,10,2020-03-21
78,Luke Bryan,What She Wants Tonight,72,64,12,2020-03-21
79,Gunna,SkyBox,-,79,1,2020-03-21
80,SZA X Justin Timberlake,The Other Side,61,61,2,2020-03-21
81,Jason Aldean,We Back,79,62,15,2020-03-21
82,Riley Green,I Wish Grandpas Never Died,83,66,11,2020-03-21
83,Bad Bunny & Sech,Ignorantes,49,49,3,2020-03-21
84,"Bad Bunny, Jowell & Randy & Nengo Flow",Safaera,81,81,2,2020-03-21
85,Ingrid Andress,More Hearts Than Mine,77,67,11,2020-03-21
86,Brett Young,Catch,87,81,7,2020-03-21
87,Jhene Aiko,Triggered,-,51,4,2020-03-21
88,"G Herbo Featuring Chance The Rapper, Juice WRLD & Lil Uzi Vert",PTSD,38,38,2,2020-03-21
89,"Lil Yachty, Drake & DaBaby",Oprah's Bank Account,-,89,1,2020-03-21
90,Polo G Featuring NLE Choppa & Stunna 4 Vegas,Go Stupid,65,60,4,2020-03-21
91,Carly Pearce & Lee Brice,I Hope You're Happy Now,88,65,10,2020-03-21
92,Bad Bunny X Daddy Yankee,La Santa,53,53,2,2020-03-21
93,Jhene Aiko Featuring Big Sean,None Of Your Concern,-,55,3,2020-03-21
94,Khalid x Disclosure,Know Your Worth,86,57,5,2020-03-21
95,BrockHampton,SUGAR,-,66,9,2020-03-21
96,Sam Smith,To Die For,84,46,4,2020-03-21
97,Bad Bunny,Yo Perreo Sola,69,69,2,2020-03-21
98,Lil Baby & 42 Dugg,Grace,48,48,2,2020-03-21
99,Surfaces,Sunday Best,98,98,2,2020-03-21
100,The Weeknd,After Hours,66,20,4,2020-03-21
1,Roddy Ricch,The Box,1,1,15,2020-03-28
2,The Weeknd,Blinding Lights,4,2,16,2020-03-28
3,Dua Lipa,Don't Start Now,2,2,20,2020-03-28
4,Future Featuring Drake,Life Is Good,3,2,10,2020-03-28
5,Post Malone,Circles,5,1,29,2020-03-28
6,Arizona Zervas,Roxanne,7,4,20,2020-03-28
7,Harry Styles,Adore You,16,7,15,2020-03-28
8,Justin Bieber Featuring Quavo,Intentions,10,8,6,2020-03-28
9,Lewis Capaldi,Someone You Loved,15,1,45,2020-03-28
10,Billie Eilish,Everything I Wanted,14,8,19,2020-03-28
11,blackbear,Hot Girl Bummer,17,11,27,2020-03-28
12,Maroon 5,Memories,13,2,26,2020-03-28
13,Lil Uzi Vert,Myron,-,13,1,2020-03-28
14,Doja Cat Featuring Nicki Minaj,Say So,19,14,11,2020-03-28
15,Tones And I,Dance Monkey,12,4,24,2020-03-28
16,The Weeknd,Heartless,21,1,17,2020-03-28
17,Maren Morris,The Bones,23,17,26,2020-03-28
18,Camila Cabello Featuring DaBaby,My Oh My,26,18,15,2020-03-28
19,Lil Uzi Vert Featuring Chief Keef,Bean (Kobe),-,19,1,2020-03-28
20,YNW Melly & Juice WRLD,Suicidal,-,20,16,2020-03-28
21,Mustard & Roddy Ricch,Ballin',29,11,35,2020-03-28
22,Dan + Shay & Justin Bieber,"10,000 Hours",27,4,24,2020-03-28
23,Eminem Featuring Juice WRLD,Godzilla,32,3,9,2020-03-28
24,DaBaby,BOP,35,11,25,2020-03-28
25,Lady Gaga,Stupid Love,30,5,3,2020-03-28
26,Lil Uzi Vert & 21 Savage,Yessirskiii,-,26,1,2020-03-28
27,Lil Uzi Vert,Baby Pluto,6,6,2,2020-03-28
28,Lil Baby,Woah,31,15,19,2020-03-28
29,Trevor Daniel,Falling,42,25,18,2020-03-28
30,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),47,30,17,2020-03-28
31,Selena Gomez,Lose You To Love Me,38,1,22,2020-03-28
32,Chris Brown Featuring Drake,No Guidance,46,5,41,2020-03-28
33,Roddy Ricch Featuring Mustard,High Fashion,43,20,12,2020-03-28
34,Halsey,You Should Be Sad,41,26,10,2020-03-28
35,Kane Brown,Homesick,44,35,18,2020-03-28
36,Gabby Barrett Featuring Charlie Puth,I Hope,50,36,12,2020-03-28
37,Lil Uzi Vert,P2,11,11,2,2020-03-28
38,Lil Mosey,Blueberry Faygo,53,38,6,2020-03-28
39,Jake Owen,Homemade,60,39,8,2020-03-28
40,Rod Wave,Heart On Ice,58,40,19,2020-03-28
41,Lil Uzi Vert,That Way,20,20,3,2020-03-28
42,Lil Uzi Vert,Lo Mein,8,8,2,2020-03-28
43,Demi Lovato,I Love Me,18,18,2,2020-03-28
44,Lizzo,Good As Hell,49,3,30,2020-03-28
45,Lil Uzi Vert,Lotus,-,45,1,2020-03-28
46,Russ & BIA,BEST ON EARTH,62,46,15,2020-03-28
47,H.E.R. Featuring YG,Slide,61,47,13,2020-03-28
48,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",Whats Poppin,73,48,6,2020-03-28
49,Luke Bryan,What She Wants Tonight,78,49,13,2020-03-28
50,Pop Smoke,Dior,55,30,5,2020-03-28
51,Lil Baby,Sum 2 Prove,52,16,10,2020-03-28
52,Lil Uzi Vert,Silly Watch,9,9,2,2020-03-28
53,Blake Shelton Duet With Gwen Stefani,Nobody But You,69,43,10,2020-03-28
54,Lil Uzi Vert Featuring Future,Wassup,-,54,1,2020-03-28
55,"Lil Yachty, Drake & DaBaby",Oprah's Bank Account,89,55,2,2020-03-28
56,Ingrid Andress,More Hearts Than Mine,85,56,12,2020-03-28
57,Jhene Aiko Featuring H.E.R.,B.S.,24,24,2,2020-03-28
58,Morgan Wallen,Chasin' You,70,58,8,2020-03-28
59,Jordan Davis,Slow Dance In A Parking Lot,77,59,11,2020-03-28
60,Lil Uzi Vert Featuring Young Thug & Gunna,Strawberry Peels,-,60,1,2020-03-28
61,Jhene Aiko,P*$$y Fairy (OTW),40,40,9,2020-03-28
62,Lil Uzi Vert,Moon Relate,-,62,1,2020-03-28
63,Jonas Brothers,What A Man Gotta Do,63,16,9,2020-03-28
64,Karol G & Nicki Minaj,Tusa,75,42,16,2020-03-28
65,Brett Young,Catch,86,65,8,2020-03-28
66,Lil Uzi Vert,I Can Show You,-,66,1,2020-03-28
67,Jason Aldean,We Back,81,62,16,2020-03-28
68,Lil Uzi Vert,Trap This Way (This Way),-,68,1,2020-03-28
69,Riley Green,I Wish Grandpas Never Died,82,66,12,2020-03-28
70,Bad Bunny,Si Veo A Tu Mama,56,32,3,2020-03-28
71,Powfu Featuring beabadoobee,Death Bed,-,71,1,2020-03-28
72,Lil Uzi Vert Featuring NAV,Leaders,-,72,1,2020-03-28
73,Lil Baby & Gunna,Heatin Up,57,18,3,2020-03-28
74,Surfaces,Sunday Best,99,74,3,2020-03-28
75,Lil Baby & 42 Dugg,Grace,98,48,3,2020-03-28
76,Lil Uzi Vert Featuring Lil Durk,No Auto,-,76,1,2020-03-28
77,SZA X Justin Timberlake,The Other Side,80,61,3,2020-03-28
78,Justin Bieber,Yummy,67,2,11,2020-03-28
79,Megan Thee Stallion,B.I.T.C.H.,59,31,6,2020-03-28
80,Bad Bunny,La Dificil,54,33,3,2020-03-28
81,Carly Pearce & Lee Brice,I Hope You're Happy Now,91,65,11,2020-03-28
82,Lil Uzi Vert,Homecoming,22,22,2,2020-03-28
83,Lil Uzi Vert,Come This Way,-,83,1,2020-03-28
84,Sam Smith,To Die For,96,46,5,2020-03-28
85,Lil Baby,Emotionally Scarred,64,31,3,2020-03-28
86,Luke Combs Featuring Eric Church,Does To Me,-,86,1,2020-03-28
87,Lil Uzi Vert Featuring Young Thug,Got The Guap,-,87,1,2020-03-28
88,BENEE Featuring Gus Dapperton,Supalonely,-,88,1,2020-03-28
89,Lil Uzi Vert Featuring Young Nudy,Money Spread,-,89,1,2020-03-28
90,Don Toliver,Cardigan,-,90,1,2020-03-28
91,Thomas Rhett Featuring Jon Pardi,Beer Can't Fix,-,91,1,2020-03-28
92,Bad Bunny,Vete,66,33,16,2020-03-28
93,Khalid x Disclosure,Know Your Worth,94,57,6,2020-03-28
94,Lil Uzi Vert,Futsal Shuffle 2020,48,5,11,2020-03-28
95,Lil Uzi Vert,Prices,25,25,2,2020-03-28
96,Polo G Featuring NLE Choppa & Stunna 4 Vegas,Go Stupid,90,60,5,2020-03-28
97,Lewis Capaldi,Before You Go,-,71,7,2020-03-28
98,Megan Thee Stallion,Savage,-,98,1,2020-03-28
99,Summer Walker & Usher,Come Thru,-,42,12,2020-03-28
100,YoungBoy Never Broke Again,Make No Sense,-,57,18,2020-03-28
1,The Weeknd,Blinding Lights,2,1,17,2020-04-04
2,Roddy Ricch,The Box,1,1,16,2020-04-04
3,Dua Lipa,Don't Start Now,3,2,21,2020-04-04
4,The Weeknd,Heartless,16,1,18,2020-04-04
5,Post Malone,Circles,5,1,30,2020-04-04
6,Future Featuring Drake,Life Is Good,4,2,11,2020-04-04
7,Harry Styles,Adore You,7,7,16,2020-04-04
8,Justin Bieber Featuring Quavo,Intentions,8,8,7,2020-04-04
9,Doja Cat Featuring Nicki Minaj,Say So,14,9,12,2020-04-04
10,Arizona Zervas,Roxanne,6,4,21,2020-04-04
11,Lewis Capaldi,Someone You Loved,9,1,46,2020-04-04
12,Billie Eilish,Everything I Wanted,10,8,20,2020-04-04
13,blackbear,Hot Girl Bummer,11,11,28,2020-04-04
14,Maroon 5,Memories,12,2,27,2020-04-04
15,Tones And I,Dance Monkey,15,4,25,2020-04-04
16,The Weeknd,In Your Eyes,-,16,1,2020-04-04
17,Maren Morris,The Bones,17,17,27,2020-04-04
18,Camila Cabello Featuring DaBaby,My Oh My,18,18,16,2020-04-04
19,Dan + Shay & Justin Bieber,"10,000 Hours",22,4,25,2020-04-04
20,Megan Thee Stallion,Savage,98,20,2,2020-04-04
21,The Weeknd,Alone Again,-,21,1,2020-04-04
22,The Weeknd,After Hours,-,20,5,2020-04-04
23,Mustard & Roddy Ricch,Ballin',21,11,36,2020-04-04
24,The Weeknd,Scared To Live,-,24,1,2020-04-04
25,The Weeknd,Hardest To Love,-,25,1,2020-04-04
26,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),30,26,18,2020-04-04
27,Lady Gaga,Stupid Love,25,5,4,2020-04-04
28,The Weeknd,Too Late,-,28,1,2020-04-04
29,Trevor Daniel,Falling,29,25,19,2020-04-04
30,Gabby Barrett Featuring Charlie Puth,I Hope,36,30,13,2020-04-04
31,DaBaby,BOP,24,11,26,2020-04-04
32,The Weeknd,Snowchild,-,32,1,2020-04-04
33,Halsey,You Should Be Sad,34,26,11,2020-04-04
34,Chris Brown Featuring Drake,No Guidance,32,5,42,2020-04-04
35,YNW Melly & Juice WRLD,Suicidal,20,20,17,2020-04-04
36,Roddy Ricch Featuring Mustard,High Fashion,33,20,13,2020-04-04
37,Lil Mosey,Blueberry Faygo,38,37,7,2020-04-04
38,Eminem Featuring Juice WRLD,Godzilla,23,3,10,2020-04-04
39,The Weeknd,Escape From LA,-,39,1,2020-04-04
40,Kane Brown,Homesick,35,35,19,2020-04-04
41,The Weeknd,Save Your Tears,-,41,1,2020-04-04
42,Lil Baby,Woah,28,15,20,2020-04-04
43,Rod Wave,Heart On Ice,40,40,20,2020-04-04
44,Blake Shelton Duet With Gwen Stefani,Nobody But You,53,43,11,2020-04-04
45,The Weeknd,Faith,-,45,1,2020-04-04
46,Luke Bryan,What She Wants Tonight,49,46,14,2020-04-04
47,Selena Gomez,Lose You To Love Me,31,1,23,2020-04-04
48,Demi Lovato,I Love Me,43,18,3,2020-04-04
49,Jordan Davis,Slow Dance In A Parking Lot,59,49,12,2020-04-04
50,Jake Owen,Homemade,39,39,9,2020-04-04
51,H.E.R. Featuring YG,Slide,47,47,14,2020-04-04
52,Russ & BIA,BEST ON EARTH,46,46,16,2020-04-04
53,Morgan Wallen,Chasin' You,58,53,9,2020-04-04
54,Lil Uzi Vert,Myron,13,13,2,2020-04-04
55,SAINt JHN,Roses,-,55,1,2020-04-04
56,Ingrid Andress,More Hearts Than Mine,56,56,13,2020-04-04
57,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",Whats Poppin,48,48,7,2020-04-04
58,Pop Smoke,Dior,50,30,6,2020-04-04
59,Powfu Featuring beabadoobee,Death Bed,71,59,2,2020-04-04
60,Lil Baby,Sum 2 Prove,51,16,11,2020-04-04
61,Brett Young,Catch,65,61,9,2020-04-04
62,Surfaces,Sunday Best,74,62,4,2020-04-04
63,Luke Combs Featuring Eric Church,Does To Me,86,63,2,2020-04-04
64,Carly Pearce & Lee Brice,I Hope You're Happy Now,81,64,12,2020-04-04
65,Kelsea Ballerini,homecoming queen?,-,65,13,2020-04-04
66,Karol G & Nicki Minaj,Tusa,64,42,17,2020-04-04
67,Jhene Aiko,P*$$y Fairy (OTW),61,40,10,2020-04-04
68,Thomas Rhett Featuring Jon Pardi,Beer Can't Fix,91,68,2,2020-04-04
69,The Weeknd,Repeat After Me (Interlude),-,69,1,2020-04-04
70,Lil Uzi Vert,P2,37,11,3,2020-04-04
71,BENEE Featuring Gus Dapperton,Supalonely,88,71,2,2020-04-04
72,Jonas Brothers,What A Man Gotta Do,63,16,10,2020-04-04
73,Lil Uzi Vert,That Way,41,20,4,2020-04-04
74,Lil Uzi Vert,Baby Pluto,27,6,3,2020-04-04
75,"Lil Yachty, Drake & DaBaby",Oprah's Bank Account,55,55,3,2020-04-04
76,Jhene Aiko Featuring H.E.R.,B.S.,57,24,3,2020-04-04
77,Lewis Capaldi,Before You Go,97,71,8,2020-04-04
78,JACKBOYS Featuring Young Thug,Out West,-,38,11,2020-04-04
79,SZA X Justin Timberlake,The Other Side,77,61,4,2020-04-04
80,The Weeknd,Until I Bleed Out,-,80,1,2020-04-04
81,Megan Thee Stallion,B.I.T.C.H.,79,31,7,2020-04-04
82,Khalid x Disclosure,Know Your Worth,93,57,7,2020-04-04
83,Justin Bieber,Yummy,78,2,12,2020-04-04
84,Sam Smith,To Die For,84,46,6,2020-04-04
85,Lil Baby & 42 Dugg,Grace,75,48,4,2020-04-04
86,Lil Uzi Vert Featuring Chief Keef,Bean (Kobe),19,19,2,2020-04-04
87,Lil Uzi Vert,Lo Mein,42,8,3,2020-04-04
88,Summer Walker & Usher,Come Thru,99,42,13,2020-04-04
89,Lil Baby,Emotionally Scarred,85,31,4,2020-04-04
90,Diplo Presents Thomas Wesley Featuring Morgan Wallen,Heartless,-,73,9,2020-04-04
91,Lil Baby & Gunna,Heatin Up,73,18,4,2020-04-04
92,Bad Bunny,Si Veo A Tu Mama,70,32,4,2020-04-04
93,Lil Uzi Vert & 21 Savage,Yessirskiii,26,26,2,2020-04-04
94,NLE Choppa Featuring Roddy Ricch,Walk Em Down,-,94,1,2020-04-04
95,Kelsea Ballerini x Halsey,The Other Girl,-,95,1,2020-04-04
96,YoungBoy Never Broke Again,Make No Sense,100,57,19,2020-04-04
97,Idina Menzel & AURORA,Into The Unknown,-,46,11,2020-04-04
98,Polo G Featuring NLE Choppa & Stunna 4 Vegas,Go Stupid,96,60,6,2020-04-04
99,Bad Bunny,Vete,92,33,17,2020-04-04
100,Bad Bunny,La Dificil,80,33,4,2020-04-04
1,The Weeknd,Blinding Lights,1,1,18,2020-04-11
2,Roddy Ricch,The Box,2,1,17,2020-04-11
3,Dua Lipa,Don't Start Now,3,2,22,2020-04-11
4,Post Malone,Circles,5,1,31,2020-04-11
5,Future Featuring Drake,Life Is Good,6,2,12,2020-04-11
6,Harry Styles,Adore You,7,6,17,2020-04-11
7,Doja Cat Featuring Nicki Minaj,Say So,9,7,13,2020-04-11
8,Justin Bieber Featuring Quavo,Intentions,8,8,8,2020-04-11
9,Billie Eilish,Everything I Wanted,12,8,21,2020-04-11
10,Lewis Capaldi,Someone You Loved,11,1,47,2020-04-11
11,Arizona Zervas,Roxanne,10,4,22,2020-04-11
12,The Weeknd,Heartless,4,1,19,2020-04-11
13,Maroon 5,Memories,14,2,28,2020-04-11
14,Maren Morris,The Bones,17,14,28,2020-04-11
15,Camila Cabello Featuring DaBaby,My Oh My,18,15,17,2020-04-11
16,blackbear,Hot Girl Bummer,13,11,29,2020-04-11
17,"NAV, Gunna & Travis Scott",Turks,-,17,1,2020-04-11
18,Megan Thee Stallion,Savage,20,18,3,2020-04-11
19,Lil Mosey,Blueberry Faygo,37,19,8,2020-04-11
20,Tones And I,Dance Monkey,15,4,26,2020-04-11
21,Dua Lipa,Break My Heart,-,21,1,2020-04-11
22,Gabby Barrett Featuring Charlie Puth,I Hope,30,22,14,2020-04-11
23,PARTYNEXTDOOR & Rihanna,Believe It,-,23,1,2020-04-11
24,Mustard & Roddy Ricch,Ballin',23,11,37,2020-04-11
25,Trevor Daniel,Falling,29,25,20,2020-04-11
26,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),26,26,19,2020-04-11
27,Lady Gaga,Stupid Love,27,5,5,2020-04-11
28,Dan + Shay & Justin Bieber,"10,000 Hours",19,4,26,2020-04-11
29,DaBaby,BOP,31,11,27,2020-04-11
30,Rod Wave,Heart On Ice,43,30,21,2020-04-11
31,Roddy Ricch Featuring Mustard,High Fashion,36,20,14,2020-04-11
32,Blake Shelton Duet With Gwen Stefani,Nobody But You,44,32,12,2020-04-11
33,YNW Melly & Juice WRLD,Suicidal,35,20,18,2020-04-11
34,Halsey,You Should Be Sad,33,26,12,2020-04-11
35,Chris Brown Featuring Drake,No Guidance,34,5,43,2020-04-11
36,Morgan Wallen,Chasin' You,53,36,10,2020-04-11
37,Jordan Davis,Slow Dance In A Parking Lot,49,37,13,2020-04-11
38,Kane Brown,Homesick,40,35,20,2020-04-11
39,SAINt JHN,Roses,55,39,2,2020-04-11
40,Brett Young,Catch,61,40,10,2020-04-11
41,Demi Lovato,I Love Me,48,18,4,2020-04-11
42,The Weeknd,In Your Eyes,16,16,2,2020-04-11
43,Powfu Featuring beabadoobee,Death Bed,59,43,3,2020-04-11
44,Ingrid Andress,More Hearts Than Mine,56,44,14,2020-04-11
45,H.E.R. Featuring YG,Slide,51,45,15,2020-04-11
46,Lil Baby,Woah,42,15,21,2020-04-11
47,Eminem Featuring Juice WRLD,Godzilla,38,3,11,2020-04-11
48,Russ & BIA,BEST ON EARTH,52,46,17,2020-04-11
49,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",Whats Poppin,57,48,8,2020-04-11
50,Luke Bryan,What She Wants Tonight,46,46,15,2020-04-11
51,Jake Owen,Homemade,50,39,10,2020-04-11
52,Surfaces,Sunday Best,62,52,5,2020-04-11
53,Bad Bunny,Yo Perreo Sola,-,53,3,2020-04-11
54,Pop Smoke,Dior,58,30,7,2020-04-11
55,Lil Baby,Sum 2 Prove,60,16,12,2020-04-11
56,Thomas Rhett Featuring Jon Pardi,Beer Can't Fix,68,56,3,2020-04-11
57,NLE Choppa Featuring Roddy Ricch,Walk Em Down,94,57,2,2020-04-11
58,Carly Pearce & Lee Brice,I Hope You're Happy Now,64,58,13,2020-04-11
59,Luke Combs Featuring Eric Church,Does To Me,63,59,3,2020-04-11
60,PARTYNEXTDOOR Featuring Drake,Loyal,-,60,3,2020-04-11
61,The Weeknd,After Hours,22,20,6,2020-04-11
62,BENEE Featuring Gus Dapperton,Supalonely,71,62,3,2020-04-11
63,Lil Uzi Vert,Myron,54,13,3,2020-04-11
64,Karol G & Nicki Minaj,Tusa,66,42,18,2020-04-11
65,Jhene Aiko,P*$$y Fairy (OTW),67,40,11,2020-04-11
66,Lewis Capaldi,Before You Go,77,66,9,2020-04-11
67,Summer Walker & Usher,Come Thru,88,42,14,2020-04-11
68,Diplo Presents Thomas Wesley Featuring Morgan Wallen,Heartless,90,68,10,2020-04-11
69,Alicia Keys,Underdog,-,69,2,2020-04-11
70,SZA X Justin Timberlake,The Other Side,79,61,5,2020-04-11
71,Khalid x Disclosure,Know Your Worth,82,57,8,2020-04-11
72,JACKBOYS Featuring Young Thug,Out West,78,38,12,2020-04-11
73,Lil Baby,Emotionally Scarred,89,31,5,2020-04-11
74,"Lil Yachty, Drake & DaBaby",Oprah's Bank Account,75,55,4,2020-04-11
75,Lil Uzi Vert,P2,70,11,4,2020-04-11
76,Megan Thee Stallion,B.I.T.C.H.,81,31,8,2020-04-11
77,Dua Lipa,Physical,-,60,2,2020-04-11
78,Travis Denning,After A Few,-,78,1,2020-04-11
79,Lil Uzi Vert,That Way,73,20,5,2020-04-11
80,Jhene Aiko Featuring H.E.R.,B.S.,76,24,4,2020-04-11
81,Florida Georgia Line,I Love My Country,-,81,1,2020-04-11
82,Lil Baby & 42 Dugg,Grace,85,48,5,2020-04-11
83,YoungBoy Never Broke Again,Make No Sense,96,57,20,2020-04-11
84,Justin Bieber,Yummy,83,2,13,2020-04-11
85,The Weeknd,Save Your Tears,41,41,2,2020-04-11
86,"Bad Bunny, Jowell & Randy & Nengo Flow",Safaera,-,81,3,2020-04-11
87,Bad Bunny,La Dificil,100,33,5,2020-04-11
88,Dustin Lynch,Ridin' Roads,-,47,18,2020-04-11
89,Bad Bunny,Si Veo A Tu Mama,92,32,5,2020-04-11
90,Taylor Swift,The Man,-,23,6,2020-04-11
91,Sam Hunt,Hard To Forget,-,91,1,2020-04-11
92,Polo G Featuring NLE Choppa & Stunna 4 Vegas,Go Stupid,98,60,7,2020-04-11
93,Kane Brown & John Legend,Last Time I Say Sorry,-,93,1,2020-04-11
94,Jonas Brothers,What A Man Gotta Do,72,16,11,2020-04-11
95,Lil Baby & Gunna,Heatin Up,91,18,5,2020-04-11
96,JP Saxe Featuring Julia Michaels,If The World Was Ending,-,96,1,2020-04-11
97,Bad Bunny,Vete,99,33,18,2020-04-11
98,Lil Uzi Vert,Baby Pluto,74,6,4,2020-04-11
99,Idina Menzel & AURORA,Into The Unknown,97,46,12,2020-04-11
100,Noah Cyrus & Leon Bridges,July,-,91,5,2020-04-11
1,Drake,Toosie Slide,-,1,1,2020-04-18
2,The Weeknd,Blinding Lights,1,1,19,2020-04-18
3,Roddy Ricch,The Box,2,1,18,2020-04-18
4,Dua Lipa,Don't Start Now,3,2,23,2020-04-18
5,Future Featuring Drake,Life Is Good,5,2,13,2020-04-18
6,Post Malone,Circles,4,1,32,2020-04-18
7,Harry Styles,Adore You,6,6,18,2020-04-18
8,Doja Cat Featuring Nicki Minaj,Say So,7,7,14,2020-04-18
9,Justin Bieber Featuring Quavo,Intentions,8,8,9,2020-04-18
10,Billie Eilish,Everything I Wanted,9,8,22,2020-04-18
11,Lewis Capaldi,Someone You Loved,10,1,48,2020-04-18
12,Maren Morris,The Bones,14,12,29,2020-04-18
13,Camila Cabello Featuring DaBaby,My Oh My,15,13,18,2020-04-18
14,Megan Thee Stallion,Savage,18,14,4,2020-04-18
15,Maroon 5,Memories,13,2,29,2020-04-18
16,Arizona Zervas,Roxanne,11,4,23,2020-04-18
17,blackbear,Hot Girl Bummer,16,11,30,2020-04-18
18,Lil Mosey,Blueberry Faygo,19,18,9,2020-04-18
19,The Weeknd,Heartless,12,1,20,2020-04-18
20,Gabby Barrett Featuring Charlie Puth,I Hope,22,20,15,2020-04-18
21,Tones And I,Dance Monkey,20,4,27,2020-04-18
22,DaBaby,Find My Way,-,22,1,2020-04-18
23,Trevor Daniel,Falling,25,23,21,2020-04-18
24,Blake Shelton Duet With Gwen Stefani,Nobody But You,32,24,13,2020-04-18
25,Rod Wave,Heart On Ice,30,25,22,2020-04-18
26,Mustard & Roddy Ricch,Ballin',24,11,38,2020-04-18
27,Morgan Wallen,Chasin' You,36,27,11,2020-04-18
28,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),26,26,20,2020-04-18
29,Brett Young,Catch,40,29,11,2020-04-18
30,SAINt JHN,Roses,39,30,3,2020-04-18
31,Roddy Ricch Featuring Mustard,High Fashion,31,20,15,2020-04-18
32,Lady Gaga,Stupid Love,27,5,6,2020-04-18
33,Powfu Featuring beabadoobee,Death Bed,43,33,4,2020-04-18
34,Dan + Shay & Justin Bieber,"10,000 Hours",28,4,27,2020-04-18
35,DaBaby,BOP,29,11,28,2020-04-18
36,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",Whats Poppin,49,36,9,2020-04-18
37,Ingrid Andress,More Hearts Than Mine,44,37,15,2020-04-18
38,Chris Brown Featuring Drake,No Guidance,35,5,44,2020-04-18
39,Dua Lipa,Break My Heart,21,21,2,2020-04-18
40,Sam Hunt,Hard To Forget,91,40,2,2020-04-18
41,Demi Lovato,I Love Me,41,18,5,2020-04-18
42,Jordan Davis,Slow Dance In A Parking Lot,37,37,14,2020-04-18
43,YNW Melly & Juice WRLD,Suicidal,33,20,19,2020-04-18
44,Surfaces,Sunday Best,52,44,6,2020-04-18
45,H.E.R. Featuring YG,Slide,45,45,16,2020-04-18
46,"NAV, Gunna & Travis Scott",Turks,17,17,2,2020-04-18
47,The Weeknd,In Your Eyes,42,16,3,2020-04-18
48,Kane Brown,Homesick,38,35,21,2020-04-18
49,Russ & BIA,BEST ON EARTH,48,46,18,2020-04-18
50,Luke Combs Featuring Eric Church,Does To Me,59,50,4,2020-04-18
51,Carly Pearce & Lee Brice,I Hope You're Happy Now,58,51,14,2020-04-18
52,Halsey,You Should Be Sad,34,26,13,2020-04-18
53,Eminem Featuring Juice WRLD,Godzilla,47,3,12,2020-04-18
54,Thomas Rhett Featuring Jon Pardi,Beer Can't Fix,56,54,4,2020-04-18
55,Pop Smoke,Dior,54,30,8,2020-04-18
56,Lil Baby,Sum 2 Prove,55,16,13,2020-04-18
57,Jake Owen,Homemade,51,39,11,2020-04-18
58,PARTYNEXTDOOR & Rihanna,Believe It,23,23,2,2020-04-18
59,Bad Bunny,Yo Perreo Sola,53,53,4,2020-04-18
60,NLE Choppa Featuring Roddy Ricch,Walk Em Down,57,57,3,2020-04-18
61,BENEE Featuring Gus Dapperton,Supalonely,62,61,4,2020-04-18
62,Luke Bryan,What She Wants Tonight,50,46,16,2020-04-18
63,Lewis Capaldi,Before You Go,66,63,10,2020-04-18
64,Rod Wave,Fuck The World,-,64,1,2020-04-18
