rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
98,Nicky Jam,El Amante,-,98,2,2017-03-04
99,Childish Gambino,Redbone,98,48,12,2017-03-04
100,Martin Garrix & Dua Lipa,Scared To Be Lonely,-,88,2,2017-03-04
1,Ed Sheeran,Shape Of You,1,1,7,2017-03-11
2,Migos Featuring Lil Uzi Vert,Bad And Boujee,3,1,15,2017-03-11
3,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),2,2,11,2017-03-11
4,Bruno Mars,That's What I Like,7,4,6,2017-03-11
5,The Chainsmokers Featuring Halsey,Closer,5,1,30,2017-03-11
6,The Chainsmokers,Paris,11,6,6,2017-03-11
7,Rihanna,Love On The Brain,8,7,19,2017-03-11
8,Katy Perry Featuring Skip Marley,Chained To The Rhythm,4,4,2,2017-03-11
9,Big Sean,Bounce Back,10,6,16,2017-03-11
10,Machine Gun Kelly x Camila Cabello,Bad Things,6,4,17,2017-03-11
11,The Weeknd Featuring Daft Punk,I Feel It Coming,9,9,14,2017-03-11
12,Kygo x Selena Gomez,It Ain't Me,93,12,2,2017-03-11
13,Drake,Fake Love,12,8,18,2017-03-11
14,Alessia Cara,Scars To Your Beautiful,15,8,26,2017-03-11
15,Bruno Mars,24K Magic,13,4,20,2017-03-11
16,Rae Sremmurd Featuring Gucci Mane,Black Beatles,16,1,24,2017-03-11
17,The Weeknd Featuring Daft Punk,Starboy,14,1,23,2017-03-11
18,Shawn Mendes,Mercy,19,17,23,2017-03-11
19,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,17,6,20,2017-03-11
20,KYLE Featuring Lil Yachty,iSpy,20,20,9,2017-03-11
21,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,22,21,12,2017-03-11
22,Sam Hunt,Body Like A Back Road,27,21,4,2017-03-11
23,Maroon 5 Featuring Future,Cold,42,23,2,2017-03-11
24,Amine,Caroline,21,11,25,2017-03-11
25,Marian Hill,Down,30,25,6,2017-03-11
26,Jon Bellion,All Time Low,26,16,20,2017-03-11
27,Kodak Black,Tunnel Vision,-,27,1,2017-03-11
28,James Arthur,Say You Won't Let Go,23,23,18,2017-03-11
29,Justin Timberlake,Can't Stop The Feeling!,25,1,42,2017-03-11
30,Lady Gaga,Million Reasons,18,4,14,2017-03-11
31,DJ Snake Featuring Justin Bieber,Let Me Love You,28,4,29,2017-03-11
32,Migos,T-Shirt,29,19,6,2017-03-11
33,Julia Michaels,Issues,34,33,5,2017-03-11
34,Ariana Grande Featuring Nicki Minaj,Side To Side,24,4,26,2017-03-11
35,Rae Sremmurd,Swang,57,35,10,2017-03-11
36,Post Malone Featuring Quavo,Congratulations,33,33,9,2017-03-11
37,Adele,Water Under The Bridge,31,26,16,2017-03-11
38,twenty one pilots,Heathens,32,2,36,2017-03-11
39,Little Big Town,Better Man,35,34,17,2017-03-11
40,Shawn Mendes,Treat You Better,36,6,38,2017-03-11
41,Ed Sheeran,How Would You Feel (Paean),-,41,1,2017-03-11
42,Jon Pardi,Dirt On My Boots,39,39,12,2017-03-11
43,Bebe Rexha,I Got You,43,43,8,2017-03-11
44,Lana Del Rey,Love,-,44,1,2017-03-11
45,Chris Brown Featuring Usher & Gucci Mane,Party,41,40,10,2017-03-11
46,Future,Draco,-,46,1,2017-03-11
47,D.R.A.M. Featuring Lil Yachty,Broccoli,37,5,37,2017-03-11
48,Niall Horan,This Town,38,20,22,2017-03-11
49,Future,Mask Off,-,49,1,2017-03-11
50,Gucci Mane Featuring Drake,Both,49,41,10,2017-03-11
51,Khalid,Location,44,44,7,2017-03-11
52,Linkin Park Featuring Kiiara,Heavy,-,52,1,2017-03-11
53,Noah Cyrus Featuring Labrinth,Make Me (Cry),46,46,11,2017-03-11
54,Future,Rent Money,-,54,1,2017-03-11
55,J. Cole,Deja Vu,50,7,11,2017-03-11
56,The Chainsmokers & Coldplay,Something Just Like This,-,56,1,2017-03-11
57,DJ Khaled Featuring Beyonce & JAY Z,Shining,62,57,2,2017-03-11
58,Michael Ray,Think A Little Less,56,56,9,2017-03-11
59,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,55,55,6,2017-03-11
60,Train,Play That Song,59,41,13,2017-03-11
61,Chris Young Featuring Vince Gill,Sober Saturday Night,47,47,8,2017-03-11
62,Travis Scott,Goosebumps,61,51,16,2017-03-11
63,Big Sean,Moves,45,38,9,2017-03-11
64,The Weeknd,Party Monster,58,16,14,2017-03-11
65,Imagine Dragons,Believer,66,43,3,2017-03-11
66,Ed Sheeran,Castle On The Hill,52,6,7,2017-03-11
67,Future Featuring Drake,Used To This,60,14,16,2017-03-11
68,Ayo & Teo,Rolex,87,68,2,2017-03-11
69,John Legend,Love Me Now,51,23,18,2017-03-11
70,XXXTENTACION,Look At Me!,74,70,3,2017-03-11
71,Brad Paisley,Today,67,67,8,2017-03-11
72,Starley,Call On Me,70,70,8,2017-03-11
73,Jason Aldean,Any Ol' Barstool,76,73,5,2017-03-11
74,Eric Church Featuring Rhiannon Giddens,Kill A Word,73,71,11,2017-03-11
75,Thomas Rhett,Star Of The Show,64,45,17,2017-03-11
76,Luke Bryan,Fast,72,72,5,2017-03-11
77,The Weeknd,Reminder,-,31,5,2017-03-11
78,Ariana Grande Featuring Future,Everyday,85,78,2,2017-03-11
79,Blake Shelton,A Guy With A Girl,69,42,15,2017-03-11
80,Shakira Featuring Maluma,Chantaje,78,51,15,2017-03-11
81,Brantley Gilbert,The Weekend,80,69,8,2017-03-11
82,Luke Combs,Hurricane,96,82,2,2017-03-11
83,Hey Violet,Guys My Age,68,68,5,2017-03-11
84,Dustin Lynch,Seein' Red,65,55,9,2017-03-11
85,21 Savage & Metro Boomin,No Heart,82,43,18,2017-03-11
86,Keith Urban Featuring Carrie Underwood,The Fighter,53,53,3,2017-03-11
87,Lauren Alaina,Road Less Traveled,86,80,5,2017-03-11
88,PARTYNEXTDOOR,Not Nice,83,82,6,2017-03-11
89,Migos Featuring Gucci Mane,Slippery,79,48,4,2017-03-11
90,PnB Rock,Selfish,89,51,16,2017-03-11
91,Future,Super Trapper,-,91,1,2017-03-11
92,Brett Young,In Case You Didn't Know,75,75,3,2017-03-11
93,Calum Scott,Dancing On My Own,-,93,2,2017-03-11
94,Alessia Cara,How Far I'll Go,91,56,12,2017-03-11
95,Dierks Bentley,Black,92,90,5,2017-03-11
96,DJ Suede The Remix God,Cash Me Outside (#CashMeOutside),88,88,2,2017-03-11
97,Big Sean Featuring Eminem,No Favors,63,22,3,2017-03-11
98,Nicky Jam,El Amante,98,98,3,2017-03-11
99,Future,Zoom,-,99,1,2017-03-11
100,Kelsea Ballerini,Yeah Boy,94,94,2,2017-03-11
1,Ed Sheeran,Shape Of You,1,1,8,2017-03-18
2,Migos Featuring Lil Uzi Vert,Bad And Boujee,2,1,16,2017-03-18
3,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),3,2,12,2017-03-18
4,Bruno Mars,That's What I Like,4,4,7,2017-03-18
5,The Chainsmokers & Coldplay,Something Just Like This,56,5,2,2017-03-18
6,Rihanna,Love On The Brain,7,6,20,2017-03-18
7,The Chainsmokers,Paris,6,6,7,2017-03-18
8,Kodak Black,Tunnel Vision,27,8,2,2017-03-18
9,Big Sean,Bounce Back,9,6,17,2017-03-18
10,The Chainsmokers Featuring Halsey,Closer,5,1,31,2017-03-18
11,The Weeknd Featuring Daft Punk,I Feel It Coming,11,9,15,2017-03-18
12,Katy Perry Featuring Skip Marley,Chained To The Rhythm,8,4,3,2017-03-18
13,Justin Timberlake,Can't Stop The Feeling!,29,1,43,2017-03-18
14,KYLE Featuring Lil Yachty,iSpy,20,14,10,2017-03-18
15,Machine Gun Kelly x Camila Cabello,Bad Things,10,4,18,2017-03-18
16,Drake,Fake Love,13,8,19,2017-03-18
17,Shawn Mendes,Mercy,18,17,24,2017-03-18
18,Bruno Mars,24K Magic,15,4,21,2017-03-18
19,Alessia Cara,Scars To Your Beautiful,14,8,27,2017-03-18
20,Sam Hunt,Body Like A Back Road,22,20,5,2017-03-18
21,Marian Hill,Down,25,21,7,2017-03-18
22,Kygo x Selena Gomez,It Ain't Me,12,12,3,2017-03-18
23,The Weeknd Featuring Daft Punk,Starboy,17,1,24,2017-03-18
24,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,21,21,13,2017-03-18
25,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,19,6,21,2017-03-18
26,James Arthur,Say You Won't Let Go,28,23,19,2017-03-18
27,Julia Michaels,Issues,33,27,6,2017-03-18
28,Zedd & Alessia Cara,Stay,-,28,1,2017-03-18
29,Rae Sremmurd Featuring Gucci Mane,Black Beatles,16,1,25,2017-03-18
30,Lady Gaga,Million Reasons,30,4,15,2017-03-18
31,Migos,T-Shirt,32,19,7,2017-03-18
32,Maroon 5 Featuring Future,Cold,23,23,3,2017-03-18
33,Jon Bellion,All Time Low,26,16,21,2017-03-18
34,Calvin Harris Featuring Frank Ocean & Migos,Slide,-,34,1,2017-03-18
35,Post Malone Featuring Quavo,Congratulations,36,33,10,2017-03-18
36,DJ Snake Featuring Justin Bieber,Let Me Love You,31,4,30,2017-03-18
37,Future Featuring Rihanna,Selfish,-,37,1,2017-03-18
38,Amine,Caroline,24,11,26,2017-03-18
39,Ariana Grande Featuring Nicki Minaj,Side To Side,34,4,27,2017-03-18
40,Rae Sremmurd,Swang,35,35,11,2017-03-18
41,Adele,Water Under The Bridge,37,26,17,2017-03-18
42,Little Big Town,Better Man,39,34,18,2017-03-18
43,twenty one pilots,Heathens,38,2,37,2017-03-18
44,Jon Pardi,Dirt On My Boots,42,39,13,2017-03-18
45,Shawn Mendes,Treat You Better,40,6,39,2017-03-18
46,Future,Mask Off,49,46,2,2017-03-18
47,Chris Brown Featuring Usher & Gucci Mane,Party,45,40,11,2017-03-18
48,Future Featuring The Weeknd,Comin Out Strong,-,48,1,2017-03-18
49,Gucci Mane Featuring Drake,Both,50,41,11,2017-03-18
50,Bebe Rexha,I Got You,43,43,9,2017-03-18
51,Khalid,Location,51,44,8,2017-03-18
52,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,59,52,7,2017-03-18
53,Auli'i Cravalho,How Far I'll Go,-,41,12,2017-03-18
54,J. Cole,Deja Vu,55,7,12,2017-03-18
55,Michael Ray,Think A Little Less,58,55,10,2017-03-18
56,Noah Cyrus Featuring Labrinth,Make Me (Cry),53,46,12,2017-03-18
57,Travis Scott,Goosebumps,62,51,17,2017-03-18
58,Ariana Grande Featuring Future,Everyday,78,58,3,2017-03-18
59,Imagine Dragons,Believer,65,43,4,2017-03-18
60,Ayo & Teo,Rolex,68,60,3,2017-03-18
61,DJ Khaled Featuring Beyonce & JAY Z,Shining,57,57,3,2017-03-18
62,Train,Play That Song,60,41,14,2017-03-18
63,Chris Young Featuring Vince Gill,Sober Saturday Night,61,47,9,2017-03-18
64,Future,Draco,46,46,2,2017-03-18
65,Big Sean,Moves,63,38,10,2017-03-18
66,XXXTENTACION,Look At Me!,70,66,4,2017-03-18
67,The Weeknd,Party Monster,64,16,15,2017-03-18
68,Luke Bryan,Fast,76,68,6,2017-03-18
69,Brad Paisley,Today,71,67,9,2017-03-18
70,Jason Aldean,Any Ol' Barstool,73,70,6,2017-03-18
71,Starley,Call On Me,72,70,9,2017-03-18
72,DJ Suede The Remix God,Cash Me Outside (#CashMeOutside),96,72,3,2017-03-18
73,Lana Del Rey,Love,44,44,2,2017-03-18
74,Luke Combs,Hurricane,82,74,3,2017-03-18
75,Ed Sheeran,Castle On The Hill,66,6,8,2017-03-18
76,Future Featuring Drake,Used To This,67,14,17,2017-03-18
77,21 Savage & Metro Boomin,No Heart,85,43,19,2017-03-18
78,Gucci Mane & Nicki Minaj,Make Love,-,78,1,2017-03-18
79,Eric Church Featuring Rhiannon Giddens,Kill A Word,74,71,12,2017-03-18
80,Alessia Cara,How Far I'll Go,94,56,13,2017-03-18
81,Brantley Gilbert,The Weekend,81,69,9,2017-03-18
82,Linkin Park Featuring Kiiara,Heavy,52,52,2,2017-03-18
83,Childish Gambino,Redbone,-,48,13,2017-03-18
84,Lauren Alaina,Road Less Traveled,87,80,6,2017-03-18
85,Brett Young,In Case You Didn't Know,92,75,4,2017-03-18
86,PnB Rock,Selfish,90,51,17,2017-03-18
87,Thomas Rhett,Star Of The Show,75,45,18,2017-03-18
88,John Legend,Love Me Now,69,23,19,2017-03-18
89,Russ,Losin Control,-,89,1,2017-03-18
90,Shakira Featuring Maluma,Chantaje,80,51,16,2017-03-18
91,Blake Shelton,A Guy With A Girl,79,42,16,2017-03-18
92,Florida Georgia Line Featuring Backstreet Boys,"God, Your Mama, And Me",-,92,1,2017-03-18
93,Keith Urban Featuring Carrie Underwood,The Fighter,86,53,4,2017-03-18
94,Migos Featuring Gucci Mane,Slippery,89,48,5,2017-03-18
95,PARTYNEXTDOOR,Not Nice,88,82,7,2017-03-18
96,Josh Turner,Hometown Girl,-,96,1,2017-03-18
97,Kelsea Ballerini,Yeah Boy,100,94,3,2017-03-18
98,Dierks Bentley,Black,95,90,6,2017-03-18
99,Nicky Jam,El Amante,98,98,4,2017-03-18
100,Lorde,Green Light,-,100,1,2017-03-18
1,Ed Sheeran,Shape Of You,1,1,9,2017-03-25
2,Migos Featuring Lil Uzi Vert,Bad And Boujee,2,1,17,2017-03-25
3,Bruno Mars,That's What I Like,4,3,8,2017-03-25
4,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),3,2,13,2017-03-25
5,Rihanna,Love On The Brain,6,5,21,2017-03-25
6,Kodak Black,Tunnel Vision,8,6,3,2017-03-25
7,The Chainsmokers,Paris,7,6,8,2017-03-25
8,Big Sean,Bounce Back,9,6,18,2017-03-25
9,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,24,9,14,2017-03-25
10,The Chainsmokers Featuring Halsey,Closer,10,1,32,2017-03-25
11,The Chainsmokers & Coldplay,Something Just Like This,5,5,3,2017-03-25
12,The Weeknd Featuring Daft Punk,I Feel It Coming,11,9,16,2017-03-25
13,Katy Perry Featuring Skip Marley,Chained To The Rhythm,12,4,4,2017-03-25
14,KYLE Featuring Lil Yachty,iSpy,14,14,11,2017-03-25
15,Shawn Mendes,Mercy,17,15,25,2017-03-25
16,Bruno Mars,24K Magic,18,4,22,2017-03-25
17,Sam Hunt,Body Like A Back Road,20,17,6,2017-03-25
18,Kygo x Selena Gomez,It Ain't Me,22,12,4,2017-03-25
19,Lorde,Green Light,100,19,2,2017-03-25
20,Maroon 5 Featuring Future,Cold,32,20,4,2017-03-25
21,Alessia Cara,Scars To Your Beautiful,19,8,28,2017-03-25
22,Machine Gun Kelly x Camila Cabello,Bad Things,15,4,19,2017-03-25
23,Drake,Fake Love,16,8,20,2017-03-25
24,Justin Timberlake,Can't Stop The Feeling!,13,1,44,2017-03-25
25,Marian Hill,Down,21,21,8,2017-03-25
26,The Weeknd Featuring Daft Punk,Starboy,23,1,25,2017-03-25
27,Julia Michaels,Issues,27,27,7,2017-03-25
28,James Arthur,Say You Won't Let Go,26,23,20,2017-03-25
29,Lady Gaga,Million Reasons,30,4,16,2017-03-25
30,Migos,T-Shirt,31,19,8,2017-03-25
31,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,25,6,22,2017-03-25
32,Future,Mask Off,46,32,3,2017-03-25
33,Post Malone Featuring Quavo,Congratulations,35,33,11,2017-03-25
34,Zedd & Alessia Cara,Stay,28,28,2,2017-03-25
35,Rae Sremmurd Featuring Gucci Mane,Black Beatles,29,1,26,2017-03-25
36,Rae Sremmurd,Swang,40,35,12,2017-03-25
37,Ed Sheeran,Perfect,-,37,1,2017-03-25
38,Khalid,Location,51,38,9,2017-03-25
39,Ed Sheeran,Castle On The Hill,75,6,9,2017-03-25
40,DJ Snake Featuring Justin Bieber,Let Me Love You,36,4,31,2017-03-25
41,Imagine Dragons,Believer,59,41,5,2017-03-25
42,Jon Pardi,Dirt On My Boots,44,39,14,2017-03-25
43,Adele,Water Under The Bridge,41,26,18,2017-03-25
44,twenty one pilots,Heathens,43,2,38,2017-03-25
45,Jon Bellion,All Time Low,33,16,22,2017-03-25
46,Noah Cyrus Featuring Labrinth,Make Me (Cry),56,46,13,2017-03-25
47,Amine,Caroline,38,11,27,2017-03-25
48,Ayo & Teo,Rolex,60,48,4,2017-03-25
49,Ed Sheeran,Dive,-,49,1,2017-03-25
50,Ariana Grande Featuring Nicki Minaj,Side To Side,39,4,28,2017-03-25
51,Chris Brown Featuring Usher & Gucci Mane,Party,47,40,12,2017-03-25
52,Calvin Harris Featuring Frank Ocean & Migos,Slide,34,34,2,2017-03-25
53,Ed Sheeran,Galway Girl,-,53,1,2017-03-25
54,Gucci Mane Featuring Drake,Both,49,41,12,2017-03-25
55,Little Big Town,Better Man,42,34,19,2017-03-25
56,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,52,52,8,2017-03-25
57,Travis Scott,Goosebumps,57,51,18,2017-03-25
58,Michael Ray,Think A Little Less,55,55,11,2017-03-25
59,Ed Sheeran,Happier,-,59,1,2017-03-25
60,Auli'i Cravalho,How Far I'll Go,53,41,13,2017-03-25
61,XXXTENTACION,Look At Me!,66,61,5,2017-03-25
62,DJ Khaled Featuring Beyonce & JAY Z,Shining,61,57,4,2017-03-25
63,Ariana Grande Featuring Future,Everyday,58,58,4,2017-03-25
64,J. Cole,Deja Vu,54,7,13,2017-03-25
65,Luke Bryan,Fast,68,65,7,2017-03-25
66,Future Featuring Rihanna,Selfish,37,37,2,2017-03-25
67,Bebe Rexha,I Got You,50,43,10,2017-03-25
68,Train,Play That Song,62,41,15,2017-03-25
69,Childish Gambino,Redbone,83,48,14,2017-03-25
70,Jason Aldean,Any Ol' Barstool,70,70,7,2017-03-25
71,Big Sean,Moves,65,38,11,2017-03-25
72,Ed Sheeran,New Man,-,72,1,2017-03-25
73,Luke Combs,Hurricane,74,73,4,2017-03-25
74,Brad Paisley,Today,69,67,10,2017-03-25
75,Ed Sheeran,Supermarket Flowers,-,75,1,2017-03-25
76,The Weeknd,Party Monster,67,16,16,2017-03-25
77,Future,Draco,64,46,3,2017-03-25
78,Starley,Call On Me,71,70,10,2017-03-25
79,Linkin Park Featuring Kiiara,Heavy,82,52,3,2017-03-25
80,Brett Young,In Case You Didn't Know,85,75,5,2017-03-25
81,Future Featuring The Weeknd,Comin Out Strong,48,48,2,2017-03-25
82,Chris Young Featuring Vince Gill,Sober Saturday Night,63,47,10,2017-03-25
83,Ed Sheeran,What Do I Know?,-,83,1,2017-03-25
84,Ed Sheeran,How Would You Feel (Paean),-,41,2,2017-03-25
85,Lauren Alaina,Road Less Traveled,84,80,7,2017-03-25
86,Russ,Losin Control,89,86,2,2017-03-25
87,Brantley Gilbert,The Weekend,81,69,10,2017-03-25
88,Eric Church Featuring Rhiannon Giddens,Kill A Word,79,71,13,2017-03-25
89,Alessia Cara,How Far I'll Go,80,56,14,2017-03-25
90,Ed Sheeran,Eraser,-,90,1,2017-03-25
91,Future Featuring Drake,Used To This,76,14,18,2017-03-25
92,Keith Urban Featuring Carrie Underwood,The Fighter,93,53,5,2017-03-25
93,Ed Sheeran,Hearts Don't Break Around Here,-,93,1,2017-03-25
94,PnB Rock,Selfish,86,51,18,2017-03-25
95,Josh Turner,Hometown Girl,96,95,2,2017-03-25
96,Ed Sheeran,Barcelona,-,96,1,2017-03-25
97,Shakira Featuring Maluma,Chantaje,90,51,17,2017-03-25
98,Kelsea Ballerini,Yeah Boy,97,94,4,2017-03-25
99,Thomas Rhett,Star Of The Show,87,45,19,2017-03-25
100,Blake Shelton,A Guy With A Girl,91,42,17,2017-03-25
1,Ed Sheeran,Shape Of You,1,1,10,2017-04-01
2,Bruno Mars,That's What I Like,3,2,9,2017-04-01
3,Migos Featuring Lil Uzi Vert,Bad And Boujee,2,1,18,2017-04-01
4,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),4,2,14,2017-04-01
5,The Weeknd Featuring Daft Punk,I Feel It Coming,12,5,17,2017-04-01
6,Kodak Black,Tunnel Vision,6,6,4,2017-04-01
7,Rihanna,Love On The Brain,5,5,22,2017-04-01
8,The Chainsmokers & Coldplay,Something Just Like This,11,5,4,2017-04-01
9,The Chainsmokers,Paris,7,6,9,2017-04-01
10,KYLE Featuring Lil Yachty,iSpy,14,10,12,2017-04-01
11,Big Sean,Bounce Back,8,6,19,2017-04-01
12,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,9,9,15,2017-04-01
13,The Chainsmokers Featuring Halsey,Closer,10,1,33,2017-04-01
14,"Nicki Minaj, Drake & Lil Wayne",No Frauds,-,14,1,2017-04-01
15,Katy Perry Featuring Skip Marley,Chained To The Rhythm,13,4,5,2017-04-01
16,Maroon 5 Featuring Future,Cold,20,16,5,2017-04-01
17,Kygo x Selena Gomez,It Ain't Me,18,12,5,2017-04-01
18,Sam Hunt,Body Like A Back Road,17,17,7,2017-04-01
19,Future,Mask Off,32,19,4,2017-04-01
20,Shawn Mendes,Mercy,15,15,26,2017-04-01
21,James Arthur,Say You Won't Let Go,28,21,21,2017-04-01
22,Bruno Mars,24K Magic,16,4,23,2017-04-01
23,Marian Hill,Down,25,21,9,2017-04-01
24,Julia Michaels,Issues,27,24,8,2017-04-01
25,Alessia Cara,Scars To Your Beautiful,21,8,29,2017-04-01
26,Migos,T-Shirt,30,19,9,2017-04-01
27,Zedd & Alessia Cara,Stay,34,27,3,2017-04-01
28,Justin Timberlake,Can't Stop The Feeling!,24,1,45,2017-04-01
29,Machine Gun Kelly x Camila Cabello,Bad Things,22,4,20,2017-04-01
30,The Weeknd Featuring Daft Punk,Starboy,26,1,26,2017-04-01
31,Drake,Fake Love,23,8,21,2017-04-01
32,Post Malone Featuring Quavo,Congratulations,33,32,12,2017-04-01
33,Rae Sremmurd,Swang,36,33,13,2017-04-01
34,Ayo & Teo,Rolex,48,34,5,2017-04-01
35,Khalid,Location,38,35,10,2017-04-01
36,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,31,6,23,2017-04-01
37,Jon Pardi,Dirt On My Boots,42,37,15,2017-04-01
38,Lady Gaga,Million Reasons,29,4,17,2017-04-01
39,Lorde,Green Light,19,19,3,2017-04-01
40,Rae Sremmurd Featuring Gucci Mane,Black Beatles,35,1,27,2017-04-01
41,DJ Snake Featuring Justin Bieber,Let Me Love You,40,4,32,2017-04-01
42,Imagine Dragons,Believer,41,41,6,2017-04-01
43,Adele,Water Under The Bridge,43,26,19,2017-04-01
44,Chris Brown Featuring Usher & Gucci Mane,Party,51,40,13,2017-04-01
45,twenty one pilots,Heathens,44,2,39,2017-04-01
46,Auli'i Cravalho,How Far I'll Go,60,41,14,2017-04-01
47,Noah Cyrus Featuring Labrinth,Make Me (Cry),46,46,14,2017-04-01
48,Calvin Harris Featuring Frank Ocean & Migos,Slide,52,34,3,2017-04-01
49,Amine,Caroline,47,11,28,2017-04-01
50,Travis Scott,Goosebumps,57,50,19,2017-04-01
51,Gucci Mane Featuring Drake,Both,54,41,13,2017-04-01
52,Ed Sheeran,Castle On The Hill,39,6,10,2017-04-01
53,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,56,52,9,2017-04-01
54,Michael Ray,Think A Little Less,58,54,12,2017-04-01
55,Ariana Grande Featuring Future,Everyday,63,55,5,2017-04-01
56,Childish Gambino,Redbone,69,48,15,2017-04-01
57,J. Cole,Deja Vu,64,7,14,2017-04-01
58,Train,Play That Song,68,41,16,2017-04-01
59,Future Featuring Rihanna,Selfish,66,37,3,2017-04-01
60,Ed Sheeran,Perfect,37,37,2,2017-04-01
61,Nicki Minaj,Regret In Your Tears,-,61,1,2017-04-01
62,Little Big Town,Better Man,55,34,20,2017-04-01
63,Ed Sheeran,Galway Girl,53,53,2,2017-04-01
64,Luke Bryan,Fast,65,64,8,2017-04-01
65,XXXTENTACION,Look At Me!,61,61,6,2017-04-01
66,Luke Combs,Hurricane,73,66,5,2017-04-01
67,DJ Khaled Featuring Beyonce & JAY Z,Shining,62,57,5,2017-04-01
68,Brett Young,In Case You Didn't Know,80,68,6,2017-04-01
69,Linkin Park Featuring Kiiara,Heavy,79,52,4,2017-04-01
70,Jason Aldean,Any Ol' Barstool,70,70,8,2017-04-01
71,Nicki Minaj & Lil Wayne,Changed It,-,71,1,2017-04-01
72,Frank Ocean,Chanel,-,72,1,2017-04-01
73,Big Sean,Moves,71,38,12,2017-04-01
74,Future,Draco,77,46,4,2017-04-01
75,Starley,Call On Me,78,70,11,2017-04-01
76,Alessia Cara,How Far I'll Go,89,56,15,2017-04-01
77,The Weeknd,Party Monster,76,16,17,2017-04-01
78,Lorde,Liability,-,78,1,2017-04-01
79,Russ,Losin Control,86,79,3,2017-04-01
80,Lauren Alaina,Road Less Traveled,85,80,8,2017-04-01
81,Josh Turner,Hometown Girl,95,81,3,2017-04-01
82,Bebe Rexha,I Got You,67,43,11,2017-04-01
83,Eric Church Featuring Rhiannon Giddens,Kill A Word,88,71,14,2017-04-01
84,Brantley Gilbert,The Weekend,87,69,11,2017-04-01
85,Ed Sheeran,Dive,49,49,2,2017-04-01
86,Chris Young Featuring Vince Gill,Sober Saturday Night,82,47,11,2017-04-01
87,Keith Urban Featuring Carrie Underwood,The Fighter,92,53,6,2017-04-01
88,Dierks Bentley,Black,-,88,7,2017-04-01
89,Brad Paisley,Today,74,67,11,2017-04-01
90,PnB Rock,Selfish,94,51,19,2017-04-01
91,Kelsea Ballerini,Yeah Boy,98,91,5,2017-04-01
92,Dwayne Johnson,You're Welcome,-,65,9,2017-04-01
93,2 Chainz x Gucci Mane x Quavo,Good Drank,-,92,2,2017-04-01
94,Ed Sheeran,Happier,59,59,2,2017-04-01
95,6LACK,Prblms,-,95,1,2017-04-01
96,Future Featuring The Weeknd,Comin Out Strong,81,48,3,2017-04-01
97,Shakira Featuring Maluma,Chantaje,97,51,18,2017-04-01
98,Nicky Jam,El Amante,-,98,5,2017-04-01
99,Migos Featuring Gucci Mane,Slippery,-,48,6,2017-04-01
100,Martin Garrix & Dua Lipa,Scared To Be Lonely,-,88,3,2017-04-01
1,Ed Sheeran,Shape Of You,1,1,11,2017-04-08
2,Bruno Mars,That's What I Like,2,2,10,2017-04-08
3,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),4,2,15,2017-04-08
4,Migos Featuring Lil Uzi Vert,Bad And Boujee,3,1,19,2017-04-08
5,The Weeknd Featuring Daft Punk,I Feel It Coming,5,5,18,2017-04-08
6,Kodak Black,Tunnel Vision,6,6,5,2017-04-08
7,The Chainsmokers & Coldplay,Something Just Like This,8,5,5,2017-04-08
8,Drake,Passionfruit,-,8,1,2017-04-08
9,Drake Featuring Quavo & Travis Scott,Portland,-,9,1,2017-04-08
10,The Chainsmokers,Paris,9,6,10,2017-04-08
11,Rihanna,Love On The Brain,7,5,23,2017-04-08
12,KYLE Featuring Lil Yachty,iSpy,10,10,13,2017-04-08
13,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,12,9,16,2017-04-08
14,Big Sean,Bounce Back,11,6,20,2017-04-08
15,Drake,Fake Love,31,8,22,2017-04-08
16,Sam Hunt,Body Like A Back Road,18,16,8,2017-04-08
17,The Chainsmokers Featuring Halsey,Closer,13,1,34,2017-04-08
18,Drake,Free Smoke,-,18,1,2017-04-08
19,Katy Perry Featuring Skip Marley,Chained To The Rhythm,15,4,6,2017-04-08
20,Kygo x Selena Gomez,It Ain't Me,17,12,6,2017-04-08
21,Zedd & Alessia Cara,Stay,27,21,4,2017-04-08
22,James Arthur,Say You Won't Let Go,21,21,22,2017-04-08
23,Shawn Mendes,Mercy,20,15,27,2017-04-08
