rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
22,Demi Lovato,Heart Attack,12,12,2,2013-03-23
23,Imagine Dragons,It's Time,22,15,40,2013-03-23
24,Kelly Clarkson,Catch My Breath,23,19,20,2013-03-23
25,Blake Shelton,Sure Be Cool If You Did,29,25,9,2013-03-23
26,Of Monsters And Men,Little Talks,28,20,42,2013-03-23
27,PSY,Gangnam Style,27,2,27,2013-03-23
28,Kendrick Lamar Featuring Drake,Poetic Justice,26,26,20,2013-03-23
29,fun.,Carry On,31,20,10,2013-03-23
30,P!nk,Try,25,9,20,2013-03-23
31,Justin Bieber Featuring Nicki Minaj,Beauty And A Beat,24,5,22,2013-03-23
32,Olly Murs Featuring Flo Rida,Troublemaker,34,32,8,2013-03-23
33,Rihanna,Diamonds,32,1,24,2013-03-23
34,AWOLNATION,Sail,30,30,27,2013-03-23
35,The Script Featuring will.i.am,Hall Of Fame,37,25,24,2013-03-23
36,Maroon 5,One More Night,35,1,38,2013-03-23
37,Phillip Phillips,Home,36,6,37,2013-03-23
38,Miranda Lambert,Mama's Broken Heart,51,38,7,2013-03-23
39,fun.,Some Nights,38,3,55,2013-03-23
40,Macklemore & Ryan Lewis Featuring Ray Dalton,Can't Hold Us,65,40,5,2013-03-23
41,Miguel,Adorn,42,17,32,2013-03-23
42,Lady Antebellum,Downtown,50,42,5,2013-03-23
43,Carrie Underwood,Two Black Cadillacs,46,41,13,2013-03-23
44,Trinidad James,All Gold Everything,40,36,13,2013-03-23
45,Wale Featuring Tiara Thomas Or Rihanna,Bad,61,45,4,2013-03-23
46,Hunter Hayes,Wanted,39,16,46,2013-03-23
47,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),55,26,5,2013-03-23
48,Tim McGraw,One Of Those Nights,45,32,15,2013-03-23
49,The Band Perry,Better Dig Two,43,28,19,2013-03-23
50,Florida Georgia Line,Get Your Shine On,56,50,7,2013-03-23
51,One Direction,Kiss You,49,46,11,2013-03-23
52,Ace Hood Featuring Future & Rick Ross,Bugatti,59,52,4,2013-03-23
53,Lee Brice,I Drive Your Truck,53,53,10,2013-03-23
54,Icona Pop Featuring Charli XCX,I Love It,68,54,6,2013-03-23
55,Hunter Hayes,Somebody's Heartbreak,60,54,16,2013-03-23
56,Darius Rucker,Wagon Wheel,69,56,5,2013-03-23
57,Little Big Town,Tornado,54,51,18,2013-03-23
58,Ke$ha,C'mon,41,27,12,2013-03-23
59,Rihanna Featuring Future,Loveeeeeee Song,57,55,6,2013-03-23
60,Young Jeezy Featuring 2 Chainz,R.I.P.,63,59,5,2013-03-23
61,2 Chainz,I'm Different,52,27,17,2013-03-23
62,Kenny Chesney,Pirate Flag,66,62,5,2013-03-23
63,Nelly,Hey Porsche,58,42,3,2013-03-23
64,One Direction,One Way Or Another (Teenage Kicks),44,13,4,2013-03-23
65,Emeli Sande,Next To Me,73,65,3,2013-03-23
66,Future,Neva End,62,52,14,2013-03-23
67,Thompson Square,If I Didn't Have You,70,67,10,2013-03-23
68,Krewella,Alive,72,68,4,2013-03-23
69,Kacey Musgraves,Merry Go 'round,67,63,13,2013-03-23
70,J. Cole Featuring Miguel,Power Trip,80,70,4,2013-03-23
71,The Weeknd,Wicked Games,64,53,19,2013-03-23
72,George Strait,Give It All We Got Tonight,71,71,10,2013-03-23
73,Jonn Hart Featuring IamSU!,Who Booty,74,66,13,2013-03-23
74,Luke Bryan,Buzzkill,-,74,1,2013-03-23
75,B.o.B Featuring T.I. & Juicy J,We Still In This B****,82,75,4,2013-03-23
76,Chris Young,I Can Take It From There,83,76,5,2013-03-23
77,Justin Timberlake,Mirrors,97,24,4,2013-03-23
78,Lupe Fiasco & Guy Sebastian,Battle Scars,79,73,11,2013-03-23
79,Jason Aldean With Luke Bryan & Eric Church,The Only Way I Know,75,40,18,2013-03-23
80,Tamar Braxton,Love And War,95,57,7,2013-03-23
81,Eric Church,Like Jesus Does,86,81,3,2013-03-23
82,Chris Brown,Don't Judge Me,78,67,19,2013-03-23
83,Britt Nicole,Gold,90,83,2,2013-03-23
84,Tim McGraw With Taylor Swift,Highway Don't Care,-,59,2,2013-03-23
85,Anna Kendrick,Cups (Pitch Perfect's When I'm Gone),85,64,11,2013-03-23
86,Tyga Featuring Rick Ross,Dope,87,68,7,2013-03-23
87,The Lumineers,Stubborn Love,84,70,13,2013-03-23
88,Chief Keef,Love Sosa,91,56,13,2013-03-23
89,Dierks Bentley,Tip It On Back,77,66,16,2013-03-23
90,Hadouken!,Levitate,99,90,2,2013-03-23
91,Wiz Khalifa Featuring The Weeknd,Remember You,81,63,16,2013-03-23
92,Rascal Flatts,Changed,93,73,3,2013-03-23
93,Brantley Gilbert,More Than Miles,98,93,2,2013-03-23
94,One Direction,Little Things,89,33,17,2013-03-23
95,Afrojack Featuring Chris Brown,As Your Friend,92,88,3,2013-03-23
96,Kelly Rowland,Kisses Down Low,-,96,1,2013-03-23
97,Brad Paisley,Beat This Summer,-,97,1,2013-03-23
98,Juicy J Featuring Big Sean & Young Jeezy,Show Out,-,98,1,2013-03-23
99,Future Featuring Lil Wayne,Karate Chop (Remix),-,99,2,2013-03-23
100,Phillip Phillips,"Gone, Gone, Gone",-,100,1,2013-03-23
1,Baauer,Harlem Shake,1,1,5,2013-03-30
2,Macklemore & Ryan Lewis Featuring Wanz,Thrift Shop,2,1,24,2013-03-30
3,Bruno Mars,When I Was Your Man,3,3,13,2013-03-30
4,Justin Timberlake Featuring JAY Z,Suit & Tie,5,4,10,2013-03-30
5,Rihanna Featuring Mikky Ekko,Stay,4,3,6,2013-03-30
6,Drake,Started From The Bottom,7,6,6,2013-03-30
7,Taylor Swift,I Knew You Were Trouble.,6,2,22,2013-03-30
8,will.i.am & Britney Spears,Scream & Shout,8,3,16,2013-03-30
9,P!nk Featuring Nate Ruess,Just Give Me A Reason,18,9,5,2013-03-30
10,Lil Wayne Featuring Drake & Future,Love Me,9,9,9,2013-03-30
11,Pitbull Featuring Christina Aguilera,Feel This Moment,13,11,8,2013-03-30
12,Maroon 5,Daylight,12,7,15,2013-03-30
13,Bruno Mars,Locked Out Of Heaven,10,1,24,2013-03-30
14,The Lumineers,Ho Hey,14,3,41,2013-03-30
15,Swedish House Mafia Featuring John Martin,Don't You Worry Child,11,6,26,2013-03-30
16,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",F**kin Problems,15,8,20,2013-03-30
17,Calvin Harris Featuring Florence Welch,Sweet Nothing,16,10,19,2013-03-30
18,Imagine Dragons,Radioactive,17,17,29,2013-03-30
19,Demi Lovato,Heart Attack,22,12,3,2013-03-30
20,Rihanna,Pour It Up,19,19,11,2013-03-30
21,Mumford & Sons,I Will Wait,20,12,32,2013-03-30
22,Imagine Dragons,It's Time,23,15,41,2013-03-30
23,Alicia Keys Featuring Nicki Minaj,Girl On Fire,21,11,28,2013-03-30
24,Blake Shelton,Sure Be Cool If You Did,25,24,10,2013-03-30
25,Justin Timberlake,Mirrors,77,24,5,2013-03-30
26,fun.,Carry On,29,20,11,2013-03-30
27,Kelly Clarkson,Catch My Breath,24,19,21,2013-03-30
28,Of Monsters And Men,Little Talks,26,20,43,2013-03-30
29,PSY,Gangnam Style,27,2,28,2013-03-30
30,Kendrick Lamar Featuring Drake,Poetic Justice,28,26,21,2013-03-30
31,Olly Murs Featuring Flo Rida,Troublemaker,32,31,9,2013-03-30
32,P!nk,Try,30,9,21,2013-03-30
33,Justin Bieber Featuring Nicki Minaj,Beauty And A Beat,31,5,23,2013-03-30
34,Icona Pop Featuring Charli XCX,I Love It,54,34,7,2013-03-30
35,Lady Antebellum,Downtown,42,35,6,2013-03-30
36,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),47,26,6,2013-03-30
37,AWOLNATION,Sail,34,30,28,2013-03-30
38,Wale Featuring Tiara Thomas Or Rihanna,Bad,45,38,5,2013-03-30
39,Miranda Lambert,Mama's Broken Heart,38,38,8,2013-03-30
40,Macklemore & Ryan Lewis Featuring Ray Dalton,Can't Hold Us,40,40,6,2013-03-30
41,Phillip Phillips,Home,37,6,38,2013-03-30
42,Maroon 5,One More Night,36,1,39,2013-03-30
43,Rihanna,Diamonds,33,1,25,2013-03-30
44,Carrie Underwood,Two Black Cadillacs,43,41,14,2013-03-30
45,Trinidad James,All Gold Everything,44,36,14,2013-03-30
46,Miguel,Adorn,41,17,33,2013-03-30
47,Darius Rucker,Wagon Wheel,56,47,6,2013-03-30
48,Ace Hood Featuring Future & Rick Ross,Bugatti,52,48,5,2013-03-30
49,fun.,Some Nights,39,3,56,2013-03-30
50,The Script Featuring will.i.am,Hall Of Fame,35,25,25,2013-03-30
51,Lee Brice,I Drive Your Truck,53,51,11,2013-03-30
52,Florida Georgia Line,Get Your Shine On,50,50,8,2013-03-30
53,Muse,Madness,-,53,26,2013-03-30
54,Hunter Hayes,Somebody's Heartbreak,55,54,17,2013-03-30
55,One Direction,Kiss You,51,46,12,2013-03-30
56,Rihanna Featuring Future,Loveeeeeee Song,59,55,7,2013-03-30
57,Krewella,Alive,68,57,5,2013-03-30
58,Kenny Chesney,Pirate Flag,62,58,6,2013-03-30
59,Phillip Phillips,"Gone, Gone, Gone",100,59,2,2013-03-30
60,J. Cole Featuring Miguel,Power Trip,70,60,5,2013-03-30
61,Young Jeezy Featuring 2 Chainz,R.I.P.,60,59,6,2013-03-30
62,The Band Perry,Better Dig Two,49,28,20,2013-03-30
63,Tim McGraw,One Of Those Nights,48,32,16,2013-03-30
64,Taylor Swift,22,-,44,3,2013-03-30
65,2 Chainz,I'm Different,61,27,18,2013-03-30
66,Thompson Square,If I Didn't Have You,67,66,11,2013-03-30
67,Emeli Sande,Next To Me,65,65,4,2013-03-30
68,Ke$ha,C'mon,58,27,13,2013-03-30
69,Future,Neva End,66,52,15,2013-03-30
70,Little Big Town,Tornado,57,51,19,2013-03-30
71,George Strait,Give It All We Got Tonight,72,71,11,2013-03-30
72,Tamar Braxton,Love And War,80,57,8,2013-03-30
73,Kacey Musgraves,Merry Go 'round,69,63,14,2013-03-30
74,One Direction,One Way Or Another (Teenage Kicks),64,13,5,2013-03-30
75,Juicy J Featuring Big Sean & Young Jeezy,Show Out,98,75,2,2013-03-30
76,The Weeknd,Wicked Games,71,53,20,2013-03-30
77,French Montana Featuring Nicki Minaj,Freaks,-,77,1,2013-03-30
78,Chris Young,I Can Take It From There,76,76,6,2013-03-30
79,Lupe Fiasco & Guy Sebastian,Battle Scars,78,73,12,2013-03-30
80,Kelly Rowland,Kisses Down Low,96,80,2,2013-03-30
81,Tim McGraw With Taylor Swift,Highway Don't Care,84,59,3,2013-03-30
82,B.o.B Featuring T.I. & Juicy J,We Still In This B****,75,75,5,2013-03-30
83,Nelly,Hey Porsche,63,42,4,2013-03-30
84,Eric Church,Like Jesus Does,81,81,4,2013-03-30
85,Jonn Hart Featuring IamSU!,Who Booty,73,66,14,2013-03-30
86,Chris Brown,Don't Judge Me,82,67,20,2013-03-30
87,The Band Perry,DONE.,-,87,1,2013-03-30
88,Jason Aldean With Luke Bryan & Eric Church,The Only Way I Know,79,40,19,2013-03-30
89,The Lumineers,Stubborn Love,87,70,14,2013-03-30
90,"DJ Drama Featuring Wale, Tyga & Roscoe Dash",So Many Girls,-,90,1,2013-03-30
91,Britt Nicole,Gold,83,83,3,2013-03-30
92,Brantley Gilbert,More Than Miles,93,92,3,2013-03-30
93,Jason Aldean,1994,-,93,1,2013-03-30
94,Hadouken!,Levitate,90,90,3,2013-03-30
95,Anna Kendrick,Cups (Pitch Perfect's When I'm Gone),85,64,12,2013-03-30
96,Tyga Featuring Rick Ross,Dope,86,68,8,2013-03-30
97,Chief Keef,Love Sosa,88,56,14,2013-03-30
98,Rascal Flatts,Changed,92,73,4,2013-03-30
99,Luke Bryan,Buzzkill,74,74,2,2013-03-30
100,One Direction,Little Things,94,33,18,2013-03-30
1,Macklemore & Ryan Lewis Featuring Wanz,Thrift Shop,2,1,25,2013-04-06
2,Baauer,Harlem Shake,1,1,6,2013-04-06
3,Justin Timberlake Featuring JAY Z,Suit & Tie,4,3,11,2013-04-06
4,Bruno Mars,When I Was Your Man,3,3,14,2013-04-06
5,Rihanna Featuring Mikky Ekko,Stay,5,3,7,2013-04-06
6,P!nk Featuring Nate Ruess,Just Give Me A Reason,9,6,6,2013-04-06
7,Drake,Started From The Bottom,6,6,7,2013-04-06
8,Pitbull Featuring Christina Aguilera,Feel This Moment,11,8,9,2013-04-06
9,Lil Wayne Featuring Drake & Future,Love Me,10,9,10,2013-04-06
10,Taylor Swift,I Knew You Were Trouble.,7,2,23,2013-04-06
11,will.i.am & Britney Spears,Scream & Shout,8,3,17,2013-04-06
12,Maroon 5,Daylight,12,7,16,2013-04-06
13,Justin Timberlake,Mirrors,25,13,6,2013-04-06
14,Bruno Mars,Locked Out Of Heaven,13,1,25,2013-04-06
15,Imagine Dragons,Radioactive,18,15,30,2013-04-06
16,Calvin Harris Featuring Florence Welch,Sweet Nothing,17,10,20,2013-04-06
17,The Lumineers,Ho Hey,14,3,42,2013-04-06
18,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",F**kin Problems,16,8,21,2013-04-06
19,Rihanna,Pour It Up,20,19,12,2013-04-06
20,Swedish House Mafia Featuring John Martin,Don't You Worry Child,15,6,27,2013-04-06
21,Demi Lovato,Heart Attack,19,12,4,2013-04-06
22,Mumford & Sons,I Will Wait,21,12,33,2013-04-06
23,Imagine Dragons,It's Time,22,15,42,2013-04-06
24,fun.,Carry On,26,20,12,2013-04-06
25,Blake Shelton,Sure Be Cool If You Did,24,24,11,2013-04-06
26,Taylor Swift,22,64,26,4,2013-04-06
27,Macklemore & Ryan Lewis Featuring Ray Dalton,Can't Hold Us,40,27,7,2013-04-06
28,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),36,26,7,2013-04-06
29,Of Monsters And Men,Little Talks,28,20,44,2013-04-06
30,Olly Murs Featuring Flo Rida,Troublemaker,31,30,10,2013-04-06
31,Alicia Keys Featuring Nicki Minaj,Girl On Fire,23,11,29,2013-04-06
32,Kelly Clarkson,Catch My Breath,27,19,22,2013-04-06
33,Icona Pop Featuring Charli XCX,I Love It,34,33,8,2013-04-06
34,PSY,Gangnam Style,29,2,29,2013-04-06
35,Kendrick Lamar Featuring Drake,Poetic Justice,30,26,22,2013-04-06
36,Wale Featuring Tiara Thomas Or Rihanna,Bad,38,36,6,2013-04-06
37,P!nk,Try,32,9,22,2013-04-06
38,Darius Rucker,Wagon Wheel,47,38,7,2013-04-06
39,Ace Hood Featuring Future & Rick Ross,Bugatti,48,39,6,2013-04-06
40,Lady Antebellum,Downtown,35,35,7,2013-04-06
41,Miranda Lambert,Mama's Broken Heart,39,38,9,2013-04-06
42,will.i.am Featuring Justin Bieber,#thatPOWER,-,42,1,2013-04-06
43,AWOLNATION,Sail,37,30,29,2013-04-06
44,Justin Bieber Featuring Nicki Minaj,Beauty And A Beat,33,5,24,2013-04-06
45,Muse,Madness,53,45,27,2013-04-06
46,Phillip Phillips,Home,41,6,39,2013-04-06
47,Rihanna,Diamonds,43,1,26,2013-04-06
48,Maroon 5,One More Night,42,1,40,2013-04-06
49,Florida Georgia Line,Get Your Shine On,52,49,9,2013-04-06
50,Lee Brice,I Drive Your Truck,51,50,12,2013-04-06
51,Krewella,Alive,57,51,6,2013-04-06
52,Trinidad James,All Gold Everything,45,36,15,2013-04-06
53,J. Cole Featuring Miguel,Power Trip,60,53,6,2013-04-06
54,Hunter Hayes,Somebody's Heartbreak,54,54,18,2013-04-06
55,Carrie Underwood,Two Black Cadillacs,44,41,15,2013-04-06
56,Kenny Chesney,Pirate Flag,58,56,7,2013-04-06
57,Thompson Square,If I Didn't Have You,66,57,12,2013-04-06
58,Rihanna Featuring Future,Loveeeeeee Song,56,55,8,2013-04-06
59,Young Jeezy Featuring 2 Chainz,R.I.P.,61,59,7,2013-04-06
60,Phillip Phillips,"Gone, Gone, Gone",59,59,3,2013-04-06
61,Emeli Sande,Next To Me,67,61,5,2013-04-06
62,One Direction,Kiss You,55,46,13,2013-04-06
63,2 Chainz,I'm Different,65,27,19,2013-04-06
64,Justin Timberlake,Pusher Love Girl,-,64,1,2013-04-06
65,Tim McGraw With Taylor Swift,Highway Don't Care,81,59,4,2013-04-06
66,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",Molly,-,66,1,2013-04-06
67,George Strait,Give It All We Got Tonight,71,67,12,2013-04-06
68,Tim McGraw,One Of Those Nights,63,32,17,2013-04-06
69,Tamar Braxton,Love And War,72,57,9,2013-04-06
70,Future,Neva End,69,52,16,2013-04-06
71,Chris Young,I Can Take It From There,78,71,7,2013-04-06
72,Kelly Rowland,Kisses Down Low,80,72,3,2013-04-06
73,Ke$ha,C'mon,68,27,14,2013-04-06
74,Eric Church,Like Jesus Does,84,74,5,2013-04-06
75,B.o.B Featuring T.I. & Juicy J,We Still In This B****,82,75,6,2013-04-06
76,Lupe Fiasco & Guy Sebastian,Battle Scars,79,73,13,2013-04-06
77,Kacey Musgraves,Merry Go 'round,73,63,15,2013-04-06
78,Lil Wayne Featuring 2 Chainz,Rich As F**k,-,78,1,2013-04-06
79,Little Big Town,Tornado,70,51,20,2013-04-06
80,Jason Aldean,1994,93,80,2,2013-04-06
81,Juicy J Featuring Big Sean & Young Jeezy,Show Out,75,75,3,2013-04-06
82,J. Dash,Wop,-,82,1,2013-04-06
83,One Direction,One Way Or Another (Teenage Kicks),74,13,6,2013-04-06
84,Kendrick Lamar,"Bitch, Don't Kill My Vibe",-,84,5,2013-04-06
85,Brantley Gilbert,More Than Miles,92,85,4,2013-04-06
86,Zedd Featuring Foxes,Clarity,-,86,1,2013-04-06
87,The Band Perry,DONE.,87,87,2,2013-04-06
88,Anna Kendrick,Cups (Pitch Perfect's When I'm Gone),95,64,13,2013-04-06
89,Jonn Hart Featuring IamSU!,Who Booty,85,66,15,2013-04-06
90,Justin Bieber Featuring Ludacris,All Around The World,-,22,4,2013-04-06
91,Rascal Flatts,Changed,98,73,5,2013-04-06
92,Jake Owen,Anywhere With You,-,92,1,2013-04-06
93,Future Featuring Lil Wayne,Karate Chop (Remix),-,93,3,2013-04-06
94,French Montana Featuring Nicki Minaj,Freaks,77,77,2,2013-04-06
95,Tyga Featuring Rick Ross,Dope,96,68,9,2013-04-06
96,The Lumineers,Stubborn Love,89,70,15,2013-04-06
97,Kip Moore,Hey Pretty Girl,-,97,1,2013-04-06
98,Jason Aldean With Luke Bryan & Eric Church,The Only Way I Know,88,40,20,2013-04-06
99,Brad Paisley,Beat This Summer,-,97,2,2013-04-06
100,Hadouken!,Levitate,94,90,4,2013-04-06
1,Macklemore & Ryan Lewis Featuring Wanz,Thrift Shop,1,1,26,2013-04-13
2,Bruno Mars,When I Was Your Man,4,2,15,2013-04-13
3,Justin Timberlake Featuring JAY Z,Suit & Tie,3,3,12,2013-04-13
4,Baauer,Harlem Shake,2,1,7,2013-04-13
5,P!nk Featuring Nate Ruess,Just Give Me A Reason,6,5,7,2013-04-13
6,Rihanna Featuring Mikky Ekko,Stay,5,3,8,2013-04-13
7,Imagine Dragons,Radioactive,15,7,31,2013-04-13
8,Drake,Started From The Bottom,7,6,8,2013-04-13
9,Pitbull Featuring Christina Aguilera,Feel This Moment,8,8,10,2013-04-13
10,Ariana Grande Featuring Mac Miller,The Way,-,10,1,2013-04-13
11,Justin Timberlake,Mirrors,13,11,7,2013-04-13
12,Taylor Swift,I Knew You Were Trouble.,10,2,24,2013-04-13
13,Maroon 5,Daylight,12,7,17,2013-04-13
14,Lil Wayne Featuring Drake & Future,Love Me,9,9,11,2013-04-13
15,Macklemore & Ryan Lewis Featuring Ray Dalton,Can't Hold Us,27,15,8,2013-04-13
16,will.i.am & Britney Spears,Scream & Shout,11,3,18,2013-04-13
17,Demi Lovato,Heart Attack,21,12,5,2013-04-13
18,Calvin Harris Featuring Florence Welch,Sweet Nothing,16,10,21,2013-04-13
19,Bruno Mars,Locked Out Of Heaven,14,1,26,2013-04-13
20,Rihanna,Pour It Up,19,19,13,2013-04-13
21,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",F**kin Problems,18,8,22,2013-04-13
22,fun.,Carry On,24,20,13,2013-04-13
23,The Lumineers,Ho Hey,17,3,43,2013-04-13
24,Icona Pop Featuring Charli XCX,I Love It,33,24,9,2013-04-13
25,Swedish House Mafia Featuring John Martin,Don't You Worry Child,20,6,28,2013-04-13
26,Mumford & Sons,I Will Wait,22,12,34,2013-04-13
27,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),28,26,8,2013-04-13
28,Imagine Dragons,It's Time,23,15,43,2013-04-13
29,Olly Murs Featuring Flo Rida,Troublemaker,30,29,11,2013-04-13
30,Darius Rucker,Wagon Wheel,38,30,8,2013-04-13
31,Wale Featuring Tiara Thomas Or Rihanna,Bad,36,31,7,2013-04-13
32,Of Monsters And Men,Little Talks,29,20,45,2013-04-13
33,Taylor Swift,22,26,26,5,2013-04-13
34,Blake Shelton,Sure Be Cool If You Did,25,24,12,2013-04-13
35,Ace Hood Featuring Future & Rick Ross,Bugatti,39,35,7,2013-04-13
36,Lady Antebellum,Downtown,40,35,8,2013-04-13
37,Kelly Clarkson,Catch My Breath,32,19,23,2013-04-13
38,Miranda Lambert,Mama's Broken Heart,41,38,10,2013-04-13
39,Alicia Keys Featuring Nicki Minaj,Girl On Fire,31,11,30,2013-04-13
40,AWOLNATION,Sail,43,30,30,2013-04-13
41,Kendrick Lamar Featuring Drake,Poetic Justice,35,26,23,2013-04-13
42,Florida Georgia Line,Get Your Shine On,49,42,10,2013-04-13
43,P!nk,Try,37,9,23,2013-04-13
44,PSY,Gangnam Style,34,2,30,2013-04-13
45,Krewella,Alive,51,45,7,2013-04-13
46,Muse,Madness,45,45,28,2013-04-13
47,Lee Brice,I Drive Your Truck,50,47,13,2013-04-13
48,J. Cole Featuring Miguel,Power Trip,53,48,7,2013-04-13
49,Maroon 5,One More Night,48,1,41,2013-04-13
50,Phillip Phillips,Home,46,6,40,2013-04-13
51,Thompson Square,If I Didn't Have You,57,51,13,2013-04-13
52,J. Dash,Wop,82,52,2,2013-04-13
53,Kenny Chesney,Pirate Flag,56,53,8,2013-04-13
54,Hunter Hayes,Somebody's Heartbreak,54,54,19,2013-04-13
55,Trinidad James,All Gold Everything,52,36,16,2013-04-13
56,Tim McGraw With Taylor Swift,Highway Don't Care,65,56,5,2013-04-13
57,Emeli Sande,Next To Me,61,57,6,2013-04-13
58,Young Jeezy Featuring 2 Chainz,R.I.P.,59,58,8,2013-04-13
59,Rihanna Featuring Future,Loveeeeeee Song,58,55,9,2013-04-13
60,will.i.am Featuring Justin Bieber,#thatPOWER,42,42,2,2013-04-13
61,Carrie Underwood,Two Black Cadillacs,55,41,16,2013-04-13
62,One Direction,Kiss You,62,46,14,2013-04-13
63,Jason Aldean,1994,80,63,3,2013-04-13
64,Phillip Phillips,"Gone, Gone, Gone",60,59,4,2013-04-13
65,George Strait,Give It All We Got Tonight,67,65,13,2013-04-13
66,2 Chainz,I'm Different,63,27,20,2013-04-13
67,Blake Shelton Featuring Pistol Annies & Friends,Boys 'round Here,-,67,1,2013-04-13
68,Tamar Braxton,Love And War,69,57,10,2013-04-13
69,Hadouken!,Levitate,100,69,5,2013-04-13
70,Chris Young,I Can Take It From There,71,70,8,2013-04-13
71,Lupe Fiasco & Guy Sebastian,Battle Scars,76,71,14,2013-04-13
72,Eric Church,Like Jesus Does,74,72,6,2013-04-13
73,B.o.B Featuring T.I. & Juicy J,We Still In This B****,75,73,7,2013-04-13
74,Lil Wayne Featuring 2 Chainz,Rich As F**k,78,74,2,2013-04-13
75,Tim McGraw,One Of Those Nights,68,32,18,2013-04-13
76,Future,Neva End,70,52,17,2013-04-13
77,Ke$ha,C'mon,73,27,15,2013-04-13
78,Kendrick Lamar,"Bitch, Don't Kill My Vibe",84,78,6,2013-04-13
79,Kelly Rowland,Kisses Down Low,72,72,4,2013-04-13
80,Fall Out Boy,The Phoenix,-,80,1,2013-04-13
81,Anna Kendrick,Cups (Pitch Perfect's When I'm Gone),88,64,14,2013-04-13
82,Future Featuring Lil Wayne,Karate Chop (Remix),93,82,4,2013-04-13
83,Zedd Featuring Foxes,Clarity,86,83,2,2013-04-13
84,One Direction,One Way Or Another (Teenage Kicks),83,13,7,2013-04-13
85,"Tyga Featuring Cedric Gervais, Wiz Khalifa & Mally Mall",Molly,66,66,2,2013-04-13
86,Justin Bieber Featuring Ludacris,All Around The World,90,22,5,2013-04-13
87,Justin Timberlake,Pusher Love Girl,64,64,2,2013-04-13
88,Kip Moore,Hey Pretty Girl,97,88,2,2013-04-13
89,OneRepublic,If I Lose Myself,-,74,2,2013-04-13
90,Juicy J Featuring Big Sean & Young Jeezy,Show Out,81,75,4,2013-04-13
91,Brantley Gilbert,More Than Miles,85,85,5,2013-04-13
92,Brad Paisley,Beat This Summer,99,92,3,2013-04-13
93,Macklemore & Ryan Lewis Featuring Mary Lambert,Same Love,-,89,3,2013-04-13
94,The Band Perry,DONE.,87,87,3,2013-04-13
95,Jake Owen,Anywhere With You,92,92,2,2013-04-13
96,A$AP Rocky Featuring Skrillex,Wild For The Night,-,82,3,2013-04-13
97,Rascal Flatts,Changed,91,73,6,2013-04-13
98,Ed Sheeran,Lego House,-,98,1,2013-04-13
99,French Montana Featuring Nicki Minaj,Freaks,94,77,3,2013-04-13
100,Tyga Featuring Rick Ross,Dope,95,68,10,2013-04-13
1,Bruno Mars,When I Was Your Man,2,1,16,2013-04-20
2,Macklemore & Ryan Lewis Featuring Wanz,Thrift Shop,1,1,27,2013-04-20
3,P!nk Featuring Nate Ruess,Just Give Me A Reason,5,3,8,2013-04-20
4,Rihanna Featuring Mikky Ekko,Stay,6,3,9,2013-04-20
5,Justin Timberlake Featuring JAY Z,Suit & Tie,3,3,13,2013-04-20
6,Baauer,Harlem Shake,4,1,8,2013-04-20
7,Macklemore & Ryan Lewis Featuring Ray Dalton,Can't Hold Us,15,7,9,2013-04-20
8,Florida Georgia Line Featuring Nelly,Cruise,-,8,27,2013-04-20
9,Drake,Started From The Bottom,8,6,9,2013-04-20
10,Pitbull Featuring Christina Aguilera,Feel This Moment,9,8,11,2013-04-20
11,Imagine Dragons,Radioactive,7,7,32,2013-04-20
12,Justin Timberlake,Mirrors,11,11,8,2013-04-20
13,Lil Wayne Featuring Drake & Future,Love Me,14,9,12,2013-04-20
14,Maroon 5,Daylight,13,7,18,2013-04-20
15,Demi Lovato,Heart Attack,17,12,6,2013-04-20
16,Taylor Swift,I Knew You Were Trouble.,12,2,25,2013-04-20
17,Icona Pop Featuring Charli XCX,I Love It,24,17,10,2013-04-20
18,will.i.am & Britney Spears,Scream & Shout,16,3,19,2013-04-20
19,Bruno Mars,Locked Out Of Heaven,19,1,27,2013-04-20
20,The Lumineers,Ho Hey,23,3,44,2013-04-20
21,Calvin Harris Featuring Florence Welch,Sweet Nothing,18,10,22,2013-04-20
22,Ariana Grande Featuring Mac Miller,The Way,10,10,2,2013-04-20
23,fun.,Carry On,22,20,14,2013-04-20
24,Darius Rucker,Wagon Wheel,30,24,9,2013-04-20
25,Mumford & Sons,I Will Wait,26,12,35,2013-04-20
26,Swedish House Mafia Featuring John Martin,Don't You Worry Child,25,6,29,2013-04-20
27,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),27,26,9,2013-04-20
28,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",F**kin Problems,21,8,23,2013-04-20
29,Blake Shelton,Sure Be Cool If You Did,34,24,13,2013-04-20
30,Rihanna,Pour It Up,20,19,14,2013-04-20
31,Wale Featuring Tiara Thomas Or Rihanna,Bad,31,31,8,2013-04-20
